DIPUTACIONES LOCALES (INCLUYE RESULTADOS DE MAYORÍA RELATIVA Y REPRESENTACIÓN PROPORCIONAL)
19/05/2024 14:30 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8414,3723,44,3679,43.7247,3404,40.4563,31.7803,275,2034806,993260.0,981306.0,48.2260

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR_NAP,C_PT_PVEM_MOR_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MOR_NAP_FXMP,C_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MOR_NAP,C_PT_MOR_FXMP,C_PT_NAP_FXMP,C_PVEM_MOR_NAP,C_PVEM_MOR_FXMP,C_PVEM_NAP_FXMP,C_MOR_NAP_FXMP,C_PT_PVEM,C_PT_MOR,C_PT_NAP,C_PT_FXMP,C_PVEM_MOR,C_PVEM_NAP,C_PVEM_FXMP,C_MOR_NAP,C_MOR_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'210422B0100,'210422B01003,'21,PUEBLA,'008,HUEJOTZINGO,'0422,'01,B,'00,1,3,SIN DATO,735,SIN DATO,SIN DATO,0,0,0,62,44,25,0,42,4,32,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,238,227.0,735,755, - ,1,F,e2a7bd3b0ad80ac6b0aabd33e2e352889001db39f47bc36e1bbe76d750ff0576,19/05/2024 11:23:57,19/05/2024 12:11:33,19/05/2024 12:12:54,CATD,ESCANER,ACTA PREP
'210422C0100,'210422C01003,'21,PUEBLA,'008,HUEJOTZINGO,'0422,'01,C,'00,1,3,SIN DATO,734,SIN DATO,SIN DATO,0,0,0,11,71,71,0,58,79,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,344,309.0,734,754, - ,1,F,a0c67b1f7296c5967354068e98fb3a0e6ad5155421631840d39bef75671bb718,19/05/2024 11:24:54,19/05/2024 12:13:43,19/05/2024 12:15:08,CATD,ESCANER,ACTA PREP
'210515B0100,'210515B01003,'21,PUEBLA,'008,HUEJOTZINGO,'0515,'01,B,'00,1,3,SIN DATO,656,SIN DATO,SIN DATO,0,0,0,40,25,12,0,17,24,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,209,139.0,656,676, - ,1,F,9684b4421492476c12757bc6452f143e7fc61076172b0f78daf5b2fc83be53d5,19/05/2024 11:25:55,19/05/2024 12:15:58,19/05/2024 12:19:14,CATD,ESCANER,ACTA PREP
'210515C0100,'210515C01003,'21,PUEBLA,'008,HUEJOTZINGO,'0515,'01,C,'00,1,3,SIN DATO,655,SIN DATO,SIN DATO,0,0,0,22,63,45,0,65,69,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,359,283.0,655,675, - ,1,F,176f3ded1f464da5af3d2c2d3c0bdb3a21532b844e66f322e7728bcd0ef86211,19/05/2024 11:26:43,19/05/2024 12:18:28,19/05/2024 12:19:49,CATD,ESCANER,ACTA PREP
'210516B0100,'210516B01003,'21,PUEBLA,'008,HUEJOTZINGO,'0516,'01,B,'00,2,3,SIN DATO,731,SIN DATO,SIN DATO,0,0,52,84,21,0,49,58,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,399,357.0,731,751, - ,1,F,6fd7656595cac6352141795e90e0cd2e69b38dd62336ff61ec2a23b8ccf41f64,19/05/2024 11:27:39,19/05/2024 12:19:28,19/05/2024 12:23:39,CATD,ESCANER,ACTA PREP
'210516C0100,'210516C01003,'21,PUEBLA,'008,HUEJOTZINGO,'0516,'01,C,'00,2,3,SIN DATO,731,SIN DATO,SIN DATO,0,0,0,8,78,75,0,73,30,86,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,395,381.0,731,751, - ,1,F,3eaec0a2cb6daa3a5067ae0dda5f717fedfbcbd8d8067b2838ebd82073fd8004,19/05/2024 11:28:44,19/05/2024 12:22:03,19/05/2024 12:24:11,CATD,ESCANER,ACTA PREP
'210516C0200,'210516C02003,'21,PUEBLA,'008,HUEJOTZINGO,'0516,'02,C,'00,2,3,SIN DATO,731,SIN DATO,SIN DATO,0,0,0,89,3,54,0,39,66,19,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,335,299.0,731,751, - ,1,F,a465859cf1b4e096021ba4223d1747c52f3c03f99d562ebac4711b9e645f6a06,19/05/2024 11:29:37,19/05/2024 12:24:11,19/05/2024 12:25:09,CATD,ESCANER,ACTA PREP
'210516C0300,'210516C03003,'21,PUEBLA,'008,HUEJOTZINGO,'0516,'03,C,'00,2,3,SIN DATO,731,SIN DATO,SIN DATO,0,0,0,45,10,37,0,24,96,29,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,SIN DATO,261.0,731,751, - ,1,F,2d662b7b0418394423ff9b7bd3d19926ac155dcfa426a0dcb3f0d28ba1b93f38,19/05/2024 11:30:32,19/05/2024 12:26:15,19/05/2024 12:28:18,CATD,ESCANER,ACTA PREP
'210517B0100,'210517B01003,'21,PUEBLA,'008,HUEJOTZINGO,'0517,'01,B,'00,1,3,SIN DATO,739,SIN DATO,SIN DATO,0,0,0,33,92,105,0,7,86,35,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,SIN DATO,377.0,739,759, - ,1,F,1580f66ed6049dd513ea23af4785d68e6f41685856da873c98b5fb6f7e0d68a6,19/05/2024 11:31:22,19/05/2024 12:27:28,19/05/2024 12:30:48,CATD,ESCANER,ACTA PREP
'210517C0100,'210517C01003,'21,PUEBLA,'008,HUEJOTZINGO,'0517,'01,C,'00,1,3,SIN DATO,739,SIN DATO,SIN DATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,739,759, - ,1,F,9eb1a1a477c19f49b32c7528dc58573445646d49630519a1298937761b72f9e3,19/05/2024 11:33:08,19/05/2024 12:30:39,19/05/2024 12:31:57,CATD,ESCANER,ACTA PREP
'210651B0100,'210651B01003,'21,PUEBLA,'008,HUEJOTZINGO,'0651,'01,B,'00,1,3,SIN DATO,742,SIN DATO,SIN DATO,0,0,0,64,45,63,0,78,39,5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,416,329.0,742,762, - ,1,F,40ffc0a1536c59cf72b205db883980507127936ee19a1f62505012e6501358ab,19/05/2024 11:34:04,19/05/2024 12:32:55,19/05/2024 12:39:45,CATD,ESCANER,ACTA PREP
'210651C0100,'210651C01003,'21,PUEBLA,'008,HUEJOTZINGO,'0651,'01,C,'00,1,3,SIN DATO,742,SIN DATO,SIN DATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,742,762, - ,1,F,bfea0e0bfb83192dff431de3c01f8516070483c19994ca80a06ef73601da628e,19/05/2024 11:35:25,19/05/2024 12:35:03,19/05/2024 12:36:04,CATD,ESCANER,ACTA PREP
'210651C0200,'210651C02003,'21,PUEBLA,'008,HUEJOTZINGO,'0651,'02,C,'00,1,3,SIN DATO,742,SIN DATO,SIN DATO,0,0,0,48,55,36,0,91,8,80,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,384,344.0,742,762, - ,1,F,9cf844904144c09fd1e61487cf251e6d0b842a7d2b8ab078def79561e997bd62,19/05/2024 11:36:23,19/05/2024 12:38:18,19/05/2024 12:39:01,CATD,ESCANER,ACTA PREP
'210651C0300,'210651C03003,'21,PUEBLA,'008,HUEJOTZINGO,'0651,'03,C,'00,1,3,SIN DATO,742,SIN DATO,SIN DATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,742,762, - ,1,F,078c0f9dca16a47076f256a6e21c3a0aedc1ba80956352b05b508b3980992acf,19/05/2024 11:37:23,19/05/2024 12:38:44,19/05/2024 12:40:37,CATD,ESCANER,ACTA PREP
'210652B0100,'210652B01003,'21,PUEBLA,'008,HUEJOTZINGO,'0652,'01,B,'00,1,3,SIN DATO,602,SIN DATO,SIN DATO,0,0,0,9,14,46,0,64,28,55,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,249,237.0,602,622, - ,1,F,9b7c5c1285f4b993992a813591288a19d4dad78ca60b8e591a318f3a466d924f,19/05/2024 11:38:29,19/05/2024 12:42:38,19/05/2024 12:44:38,CATD,ESCANER,ACTA PREP
'210652C0100,'210652C01003,'21,PUEBLA,'008,HUEJOTZINGO,'0652,'01,C,'00,1,3,SIN DATO,602,SIN DATO,SIN DATO,0,0,0,31,58,37,0,53,5,64,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,331,265.0,602,622, - ,1,F,0ac47d3af3a5bd31eacba1441b34b2ba52eb07d773c87fa6415201158584e3fe,19/05/2024 11:39:26,19/05/2024 12:44:15,19/05/2024 12:46:01,CATD,ESCANER,ACTA PREP
'210652C0200,'210652C02003,'21,PUEBLA,'008,HUEJOTZINGO,'0652,'02,C,'00,1,3,SIN DATO,602,SIN DATO,SIN DATO,0,0,0,79,60,70,0,50,41,28,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,350,348.0,602,622, - ,1,F,aba32127e5267883c238dfc45a9557f07703cfa159c3ea648d200f0cf0d4f913,19/05/2024 11:40:29,19/05/2024 12:46:25,19/05/2024 12:47:28,CATD,ESCANER,ACTA PREP
'210652C0300,'210652C03003,'21,PUEBLA,'008,HUEJOTZINGO,'0652,'03,C,'00,1,3,SIN DATO,602,SIN DATO,SIN DATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,602,622, - ,1,F,32f3ac85be27d82de3e4d53ac2ff60c9a339d2f688a07e2118f4b4f6097696bb,19/05/2024 11:41:30,19/05/2024 12:47:54,19/05/2024 12:48:33,CATD,ESCANER,ACTA PREP
'210654B0100,'210654B01003,'21,PUEBLA,'008,HUEJOTZINGO,'0654,'01,B,'00,1,3,SIN DATO,705,SIN DATO,SIN DATO,0,0,0,59,46,39,0,27,7,57,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,409,264.0,705,725, - ,1,F,f41262cf398f3800bba10c53896f6c4ee0f9dadf83cefdb354ae020be35a8256,19/05/2024 11:42:27,19/05/2024 12:51:22,19/05/2024 12:53:22,CATD,ESCANER,ACTA PREP
'210654C0100,'210654C01003,'21,PUEBLA,'008,HUEJOTZINGO,'0654,'01,C,'00,1,3,SIN DATO,704,SIN DATO,SIN DATO,0,0,0,9,12,89,0,62,35,8,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,256,236.0,704,724, - ,1,F,1ef533a5b82f756c39d51e6f5a29e39c817969d44e56e8a586361209a5c9ca09,19/05/2024 11:43:19,19/05/2024 12:53:44,19/05/2024 12:56:03,CATD,ESCANER,ACTA PREP
'210654C0200,'210654C02003,'21,PUEBLA,'008,HUEJOTZINGO,'0654,'02,C,'00,1,3,SIN DATO,701,SIN DATO,SIN DATO,0,0,0,29,20,66,0,47,91,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,362,290.0,704,724, - ,1,F,6d84ff0bae9b6656193d9583e549e83058b0c53bb7653c1ed2c8e8f952ed4b29,19/05/2024 11:10:14,19/05/2024 11:43:12,19/05/2024 11:45:57,CATD,ESCANER,ACTA PREP
'210655B0100,'210655B01003,'21,PUEBLA,'008,HUEJOTZINGO,'0655,'01,B,'00,1,3,SIN DATO,502,SIN DATO,SIN DATO,0,0,0,49,53,33,0,12,60,46,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,284,261.0,502,522, - ,1,F,00805dcaa6f1e4449f3c256784dd7ec0f39fb54ffa6466b303381c4804b60139,19/05/2024 11:50:08,19/05/2024 13:07:42,19/05/2024 13:16:48,CATD,ESCANER,ACTA PREP
'210655C0100,'210655C01003,'21,PUEBLA,'008,HUEJOTZINGO,'0655,'01,C,'00,1,3,SIN DATO,502,SIN DATO,SIN DATO,0,0,0,11,63,21,0,66,19,21,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,255,220.0,502,522, - ,1,F,97bb8a7591ca0d3218e95064638a9dfcd08f4325e2eb2b6ab30a1db81364fdbc,19/05/2024 11:51:15,19/05/2024 13:10:56,19/05/2024 13:19:52,CATD,ESCANER,ACTA PREP
'210655C0200,'210655C02003,'21,PUEBLA,'008,HUEJOTZINGO,'0655,'02,C,'00,1,3,SIN DATO,502,SIN DATO,SIN DATO,0,0,0,56,15,7,0,61,27,68,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,SIN DATO,247.0,502,522, - ,1,F,fb4a5d715223df384810e4c51fec2c427afc7a8e7a75e93d62964c31a71db38a,19/05/2024 11:52:09,19/05/2024 13:11:42,19/05/2024 13:21:16,CATD,ESCANER,ACTA PREP
'210655S0100,'210655S01003EMR,'21,PUEBLA,'008,HUEJOTZINGO,'0655,'01,S,'00,1,3EMR,SIN DATO,SIN DATO,SIN DATO,SIN DATO,0,0,0,77,92,94,0,28,85,48,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,481,455.0,0,1000, - ,1,F,db0352d2bc0996bb16ad64ba490fc49122fabf9f10cc0fd98f524c2f6ff9c344,19/05/2024 11:53:06,19/05/2024 13:14:02,19/05/2024 13:14:52,CATD,ESCANER,ACTA PREP
'210656B0100,'210656B01003,'21,PUEBLA,'008,HUEJOTZINGO,'0656,'01,B,'00,2,3,SIN DATO,SIN DATO,SIN DATO,SIN DATO,0,0,0,59,43,11,0,70,12,42,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,SIN DATO,256.0,577,597, - ,1,F,027d2e549f7fb2fa568803985179bab1fce89c2ac1a15b7ea4435ab71c613ae9,19/05/2024 11:54:14,19/05/2024 13:16:14,19/05/2024 13:25:22,CATD,ESCANER,ACTA PREP
'210656C0100,'210656C01003,'21,PUEBLA,'008,HUEJOTZINGO,'0656,'01,C,'00,2,3,SIN DATO,577,SIN DATO,SIN DATO,0,0,0,66,56,55,0,20,58,31,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,355,303.0,577,597, - ,1,F,95c047e3ec393ec25c2869e3ad0636e7d7cc0d57905debcbf768ad031b61749d,19/05/2024 11:55:05,19/05/2024 13:16:40,19/05/2024 13:25:31,CATD,ESCANER,ACTA PREP
'210656C0200,'210656C02003,'21,PUEBLA,'008,HUEJOTZINGO,'0656,'02,C,'00,2,3,SIN DATO,577,SIN DATO,SIN DATO,0,0,0,46,33,9,0,50,52,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,297,224.0,577,597, - ,1,F,c4832cfa7ad1257ee9deb9b6df6c5ff90365489c0418cc3ee19cd7e86583b88e,19/05/2024 11:56:55,19/05/2024 13:20:37,19/05/2024 13:21:29,CATD,ESCANER,ACTA PREP
'210656C0300,'210656C03003,'21,PUEBLA,'008,HUEJOTZINGO,'0656,'03,C,'00,2,3,SIN DATO,577,SIN DATO,SIN DATO,0,0,0,57,42,31,0,35,68,80,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,353,339.0,577,597, - ,1,F,28f952b32f1081588f9a955d58267eb7cc5c84d37034f33e442461b094c3eec4,19/05/2024 11:57:53,19/05/2024 13:22:57,19/05/2024 13:30:29,CATD,ESCANER,ACTA PREP
'210657B0100,'210657B01003,'21,PUEBLA,'008,HUEJOTZINGO,'0657,'01,B,'00,1,3,SIN DATO,719,SIN DATO,SIN DATO,0,0,0,78,94,87,0,17,48,79,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,521,434.0,719,739, - ,1,F,50f3e10544370bc1bc8625e76ad58733ea4759063f2f2758f326dcdb99ecacdd,19/05/2024 11:59:43,19/05/2024 13:25:22,19/05/2024 13:33:11,CATD,ESCANER,ACTA PREP
'210657C0100,'210657C01003,'21,PUEBLA,'008,HUEJOTZINGO,'0657,'01,C,'00,1,3,SIN DATO,719,SIN DATO,SIN DATO,0,0,0,12,18,41,0,94,52,74,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,316,304.0,719,739, - ,1,F,e27a3bc031c1ea76c74a07708cc9c3fadc6c6aa4674acaa03d04e4214dd688ee,19/05/2024 12:01:03,19/05/2024 13:28:25,19/05/2024 13:31:17,CATD,ESCANER,ACTA PREP
'210657C0200,'210657C02003,'21,PUEBLA,'008,HUEJOTZINGO,'0657,'02,C,'00,1,3,SIN DATO,719,SIN DATO,SIN DATO,0,0,0,15,66,91,0,97,55,93,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,493,440.0,719,739, - ,1,F,98b75c0f1dc74fa5679d8c8c4d330ed2209855ec3cf8587e674785803574edd3,19/05/2024 12:02:15,19/05/2024 13:29:32,19/05/2024 13:36:39,CATD,ESCANER,ACTA PREP
'210657C0300,'210657C03003,'21,PUEBLA,'008,HUEJOTZINGO,'0657,'03,C,'00,1,3,SIN DATO,719,SIN DATO,SIN DATO,0,0,0,89,19,86,0,70,54,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,495,414.0,719,739, - ,1,F,21100b12b54fd6418a28a70513b4f9a046156ee954d4108cf87b66a4aeaf2c5b,19/05/2024 12:03:05,19/05/2024 13:31:10,19/05/2024 13:32:19,CATD,ESCANER,ACTA PREP
'210657C0400,'210657C04003,'21,PUEBLA,'008,HUEJOTZINGO,'0657,'04,C,'00,1,3,SIN DATO,719,SIN DATO,SIN DATO,0,0,0,38,93,65,0,90,22,10,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,395,341.0,719,739, - ,1,F,1a388e88474f599e01a2510cc20c4b25604a1d70efaaf8d2458d55963820315d,19/05/2024 12:03:50,19/05/2024 13:32:59,19/05/2024 13:36:42,CATD,ESCANER,ACTA PREP
'210657C0500,'210657C05003,'21,PUEBLA,'008,HUEJOTZINGO,'0657,'05,C,'00,1,3,SIN DATO,719,SIN DATO,SIN DATO,0,0,0,51,41,87,0,32,43,12,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,391,297.0,719,739, - ,1,F,6e4ce4b8635e2f44b1bf53afb6552ab3bd470c6e95fd454392aae9f9bbcefe57,19/05/2024 12:04:34,19/05/2024 13:35:22,19/05/2024 13:39:37,CATD,ESCANER,ACTA PREP
'210657C0600,'210657C06003,'21,PUEBLA,'008,HUEJOTZINGO,'0657,'06,C,'00,1,3,SIN DATO,718,SIN DATO,SIN DATO,0,0,0,90,3,23,0,25,56,26,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,248,238.0,718,738, - ,1,F,bf32554895a26e74bc97d201a5fcdc4c5b7b26afdeac660142a22f8a5db2836a,19/05/2024 12:05:25,19/05/2024 13:35:18,19/05/2024 13:37:01,CATD,ESCANER,ACTA PREP
'210657C0700,'210657C07003,'21,PUEBLA,'008,HUEJOTZINGO,'0657,'07,C,'00,1,3,SIN DATO,718,SIN DATO,SIN DATO,0,0,0,31,39,32,0,20,93,85,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,313,314.0,718,738, - ,1,F,b35ecc5dfa6b29b387f8fcd9e38f711d8014dc36dec29ddf1fe01462f9a76615,19/05/2024 12:06:10,19/05/2024 13:37:39,19/05/2024 13:42:25,CATD,ESCANER,ACTA PREP
'210657C0800,'210657C08003,'21,PUEBLA,'008,HUEJOTZINGO,'0657,'08,C,'00,1,3,SIN DATO,718,SIN DATO,SIN DATO,0,0,0,29,4,57,0,53,60,26,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,333,261.0,718,738, - ,1,F,445a07a624384e32190be7e56bd2a38d1272acbd10b843536ed3870c9e9fdc71,19/05/2024 12:06:47,19/05/2024 13:38:02,19/05/2024 13:38:45,CATD,ESCANER,ACTA PREP
'210657C0900,'210657C09003,'21,PUEBLA,'008,HUEJOTZINGO,'0657,'09,C,'00,1,3,SIN DATO,718,SIN DATO,SIN DATO,0,0,0,8,26,77,0,56,4,75,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,330,271.0,718,738, - ,1,F,0f79682399a9c29df6f6bac9c351aba2f6d2a34c09a2dcfaa63f8779bd944116,19/05/2024 12:07:40,19/05/2024 13:40:02,19/05/2024 13:41:15,CATD,ESCANER,ACTA PREP
'210658B0100,'210658B01003,'21,PUEBLA,'008,HUEJOTZINGO,'0658,'01,B,'00,1,3,SIN DATO,719,SIN DATO,SIN DATO,0,0,0,56,21,6,0,91,48,98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,366,328.0,719,739, - ,1,F,65b9780747be85230b540b88dcc722930dc605852e484491731aed20cbd11454,19/05/2024 12:08:24,19/05/2024 13:41:03,19/05/2024 13:41:47,CATD,ESCANER,ACTA PREP
'210658C0100,'210658C01003,'21,PUEBLA,'008,HUEJOTZINGO,'0658,'01,C,'00,1,3,SIN DATO,718,SIN DATO,SIN DATO,0,0,0,28,56,5,0,68,81,29,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,283,289.0,718,738, - ,1,F,d21fa81fc2c40e93b4807aeb9af5f38e02252fb6fa7acdb01d23edd906f0118c,19/05/2024 12:09:15,19/05/2024 13:42:11,19/05/2024 13:44:37,CATD,ESCANER,ACTA PREP
'210659B0100,'210659B01003,'21,PUEBLA,'008,HUEJOTZINGO,'0659,'01,B,'00,1,3,SIN DATO,722,SIN DATO,SIN DATO,0,0,0,59,4,47,0,43,28,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,206.0,722,742, - ,1,F,6c00aa826fa55b8ad56e821934f6aafa86507bb2dd7bdd439e008eb22815e8c2,19/05/2024 12:10:06,19/05/2024 13:48:38,19/05/2024 13:50:20,CATD,ESCANER,ACTA PREP
'210659C0100,'210659C01003,'21,PUEBLA,'008,HUEJOTZINGO,'0659,'01,C,'00,1,3,SIN DATO,722,SIN DATO,SIN DATO,0,0,0,30,21,29,0,3,80,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,259,184.0,722,742, - ,1,F,b4d1e2772f3c4952206789dff4676fa1098811266969b6e08ef25d5ccab6c526,19/05/2024 12:10:53,19/05/2024 13:46:32,19/05/2024 13:51:46,CATD,ESCANER,ACTA PREP
