GUBERNATURA
19/05/2024 14:30 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8338,3546,44,3502,42.0004,3212,38.5224,33.1014,290,1916398,930004.0,921075.0,48.0628

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO,DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR_NAP,C_PT_PVEM_MOR_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MOR_NAP_FXMP,C_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MOR_NAP,C_PT_MOR_FXMP,C_PT_NAP_FXMP,C_PVEM_MOR_NAP,C_PVEM_MOR_FXMP,C_PVEM_NAP_FXMP,C_MOR_NAP_FXMP,C_PT_PVEM,C_PT_MOR,C_PT_NAP,C_PT_FXMP,C_PVEM_MOR,C_PVEM_NAP,C_PVEM_FXMP,C_MOR_NAP,C_MOR_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'212400B0100,'212400B01002,'21,PUEBLA,'005,LIBRES,'2400,'01,B,'00,2,2,SIN DATO,647,SIN DATO,SIN DATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN DATO,0,647,667, - ,1,F,abfe9a6f6b404668928f0ff5f8b81fd1d23853b3ab1dea5b00858feecd143c10,19/05/2024 11:27:40,19/05/2024 12:19:32,19/05/2024 12:20:15,CATD,ESCANER,ACTA PREP
'212400C0100,'212400C01002,'21,PUEBLA,'005,LIBRES,'2400,'01,C,'00,2,2,SIN DATO,647,SIN DATO,SIN DATO,28,12,13,8,28,50,0,11,4,17,2,4,3,6,6,6,1,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,SIN DATO,232.0,647,667, - ,1,F,d46aa9965b272056d23a8cec742f3b60c1b67e9727da3a490aaca6a1eee9d912,19/05/2024 11:28:38,19/05/2024 12:22:18,19/05/2024 12:23:00,CATD,ESCANER,ACTA PREP
'212400E0100,'212400E01002,'21,PUEBLA,'005,LIBRES,'2400,'01,E,'00,2,2,SIN DATO,470,SIN DATO,SIN DATO,20,2,1,17,20,23,11,4,11,17,2,2,3,1,3,1,3,2,4,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,SIN DATO,170.0,470,490, - ,1,F,c0b0814887af64c6cab1af9eb3d5c5720d82a8717466526d2e3b8ec51830f138,19/05/2024 11:29:42,19/05/2024 12:24:12,19/05/2024 12:24:45,CATD,ESCANER,ACTA PREP
'212400E0101,'212400E01012,'21,PUEBLA,'005,LIBRES,'2400,'01,E,'01,2,2,SIN DATO,469,SIN DATO,SIN DATO,14,13,15,10,1,93,2,6,19,19,4,5,3,5,0,1,3,1,5,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,SIN DATO,239.0,469,489, - ,1,F,7afe41cd455a792c5fc832d463113ce4c285263244613d93dd7cd87fd13543ed,19/05/2024 11:30:48,19/05/2024 12:31:37,19/05/2024 12:32:40,CATD,ESCANER,ACTA PREP
'212401B0100,'212401B01002,'21,PUEBLA,'005,LIBRES,'2401,'01,B,'00,2,2,SIN DATO,719,SIN DATO,SIN DATO,31,4,17,19,29,223,5,5,7,16,6,1,1,6,2,7,1,2,4,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,SIN DATO,412.0,719,739, - ,1,F,42eb898deb7f501483c5e04c55c0cee2f8b627db8d1855cf2ca6aef16e46953e,19/05/2024 11:31:51,19/05/2024 12:28:41,19/05/2024 12:29:54,CATD,ESCANER,ACTA PREP
'212401C0100,'212401C01002,'21,PUEBLA,'005,LIBRES,'2401,'01,C,'00,2,2,SIN DATO,719,SIN DATO,SIN DATO,21,22,3,12,24,119,10,40,1,5,7,3,8,5,1,7,8,2,6,6,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,SIN DATO,343.0,719,739, - ,1,F,dca45a3475d9c15124f6c4b53b0ebbafda7901cdfbcc7c9e0ec9c6a348901ff8,19/05/2024 11:32:49,19/05/2024 12:30:28,19/05/2024 12:32:21,CATD,ESCANER,ACTA PREP
'212401C0200,'212401C02002,'21,PUEBLA,'005,LIBRES,'2401,'02,C,'00,2,2,SIN DATO,719,SIN DATO,SIN DATO,11,28,9,32,23,212,26,16,41,31,5,6,8,6,4,0,7,2,3,3,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,SIN DATO,514.0,719,739, - ,1,F,7a9229c739d7236a2961d1e5fd24fc5fba48b63df96900516a14e6232024ee64,19/05/2024 11:33:57,19/05/2024 12:32:19,19/05/2024 12:32:55,CATD,ESCANER,ACTA PREP
'212401C0300,'212401C03002,'21,PUEBLA,'005,LIBRES,'2401,'03,C,'00,2,2,SIN DATO,719,SIN DATO,SIN DATO,15,6,11,41,30,3,10,33,12,37,2,6,5,9,8,3,1,8,5,5,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,SIN DATO,296.0,719,739, - ,1,F,5cd8a14ae59fb3c876fdab301a006b8026062e33e3d8d17652d29a83e0f3ed33,19/05/2024 11:34:53,19/05/2024 12:34:18,19/05/2024 12:35:38,CATD,ESCANER,ACTA PREP
'212402B0100,'212402B01002,'21,PUEBLA,'005,LIBRES,'2402,'01,B,'00,2,2,SIN DATO,567,SIN DATO,SIN DATO,15,20,1,22,30,121,2,3,30,29,6,2,5,1,0,7,0,0,0,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,SIN DATO,316.0,567,587, - ,1,F,fd1836f6b2c227943c085e12f730f0b01032724c918343f917216e83b9ad9ddc,19/05/2024 11:36:05,19/05/2024 12:36:49,19/05/2024 12:38:03,CATD,ESCANER,ACTA PREP
'212402C0100,'212402C01002,'21,PUEBLA,'005,LIBRES,'2402,'01,C,'00,2,2,SIN DATO,567,SIN DATO,SIN DATO,21,0,13,24,17,51,10,10,15,21,7,0,3,7,5,1,4,2,5,7,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,SIN DATO,258.0,567,587, - ,1,F,0afbf578752de11249bd26fe8125b4e26970138c07abb13a6707d1482331c7f0,19/05/2024 11:37:07,19/05/2024 12:38:42,19/05/2024 12:40:44,CATD,ESCANER,ACTA PREP
'212402C0200,'212402C02002,'21,PUEBLA,'005,LIBRES,'2402,'02,C,'00,2,2,SIN DATO,703,SIN DATO,SIN DATO,19,3,11,38,3,36,10,8,25,24,79,1,8,6,6,9,5,1,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,SIN DATO,333.0,566,586, - ,1,F,2d4327da90471b2e061a7e812befa20408c7a6a49dd1a72ea65489ff64a5288b,19/05/2024 11:38:13,19/05/2024 12:44:12,19/05/2024 12:46:22,CATD,ESCANER,ACTA PREP
'212402C0300,'212402C03002,'21,PUEBLA,'005,LIBRES,'2402,'03,C,'00,2,2,SIN DATO,566,SIN DATO,SIN DATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN DATO,0,566,586, - ,1,F,e55a46f0cbfb6625e9d2d09c8bcc293aa29f58d872c4e0f75479bffbb0429a9e,19/05/2024 11:39:27,19/05/2024 12:43:00,19/05/2024 12:44:04,CATD,ESCANER,ACTA PREP
'212403B0100,'212403B01002,'21,PUEBLA,'005,LIBRES,'2403,'01,B,'00,2,2,SIN DATO,619,SIN DATO,SIN DATO,10,11,9,25,12,117,20,32,9,18,6,3,7,3,1,1,4,5,6,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,SIN DATO,329.0,619,639, - ,1,F,99bb01701b88e26e73e965de03880d319bb894a058dfcc4c063f29dea3c2db42,19/05/2024 11:40:17,19/05/2024 12:45:53,19/05/2024 12:51:14,CATD,ESCANER,ACTA PREP
'212403C0100,'212403C01002,'21,PUEBLA,'005,LIBRES,'2403,'01,C,'00,2,2,SIN DATO,618,SIN DATO,SIN DATO,25,21,17,1,35,191,14,7,2,27,0,1,6,4,1,0,1,7,4,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,SIN DATO,381.0,618,638, - ,1,F,dd8f72c09681f22dfe62d945c6fc77d7e0448e4fcd2141c713169abb7c056a4f,19/05/2024 11:41:24,19/05/2024 12:47:35,19/05/2024 12:50:44,CATD,ESCANER,ACTA PREP
'212403E0100,'212403E01002,'21,PUEBLA,'005,LIBRES,'2403,'01,E,'00,2,2,SIN DATO,552,SIN DATO,SIN DATO,10,1,17,32,24,164,16,0,28,27,1,1,3,5,4,5,1,3,0,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,SIN DATO,375.0,552,572, - ,1,F,c2feb5c196633989d534824b416887a7e2b2090ecc82e624986d7b4eaf7af296,19/05/2024 11:42:18,19/05/2024 12:50:41,19/05/2024 12:51:52,CATD,ESCANER,ACTA PREP
'212403E0101,'212403E01012,'21,PUEBLA,'005,LIBRES,'2403,'01,E,'01,2,2,SIN DATO,552,SIN DATO,SIN DATO,18,9,9,30,26,86,18,22,6,28,2,3,7,1,2,7,2,3,3,5,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,SIN DATO,310.0,552,572, - ,1,F,c162c7c76e10420118e7667c7a80dd7356e953562fed898c806b3844011102ce,19/05/2024 11:43:23,19/05/2024 12:52:35,19/05/2024 12:56:31,CATD,ESCANER,ACTA PREP
'212404B0100,'212404B01002,'21,PUEBLA,'005,LIBRES,'2404,'01,B,'00,2,2,SIN DATO,554,SIN DATO,SIN DATO,2,25,11,26,12,65,21,8,29,23,3,7,7,5,1,0,4,3,6,1,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,SIN DATO,289.0,554,574, - ,1,F,5833646d2c6e0f0cfd45064c1bfa2ce744a8b761e123e24c37065f1887ba613d,19/05/2024 11:44:22,19/05/2024 12:57:40,19/05/2024 12:59:13,CATD,ESCANER,ACTA PREP
'212404C0100,'212404C01002,'21,PUEBLA,'005,LIBRES,'2404,'01,C,'00,2,2,SIN DATO,554,SIN DATO,SIN DATO,6,24,7,3,3,5,14,5,14,16,1,6,2,4,3,2,2,7,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,SIN DATO,149.0,554,574, - ,1,F,bf8220453174b84fc8d68c74e1ad998c90a76d4b1db649e7f30bbccd9815a741,19/05/2024 11:45:22,19/05/2024 12:57:53,19/05/2024 13:05:36,CATD,ESCANER,ACTA PREP
'212404C0200,'212404C02002,'21,PUEBLA,'005,LIBRES,'2404,'02,C,'00,2,2,SIN DATO,554,SIN DATO,SIN DATO,9,21,1,31,19,176,4,19,9,25,5,3,6,3,1,6,5,4,5,3,5,0,0,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,8,4,SIN DATO,372.0,554,574,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,222f1301a23fc85e8164a528dd458fdff7235bdcc6f3fd67f54d532cd7c4c9a7,19/05/2024 11:46:21,19/05/2024 13:00:12,19/05/2024 13:07:14,CATD,ESCANER,ACTA PREP
'212676B0100,'212676B01002,'21,PUEBLA,'006,TEZIUTLAN,'2676,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,657,677,-,-,-,-,19/05/2024 13:44:56,-,-,-,-,-
'212676C0100,'212676C01002,'21,PUEBLA,'006,TEZIUTLAN,'2676,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,657,677,-,-,-,-,19/05/2024 13:46:08,-,-,-,-,-
'212676C0200,'212676C02002,'21,PUEBLA,'006,TEZIUTLAN,'2676,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,657,677,-,-,-,-,19/05/2024 13:47:58,-,-,-,-,-
'212676C0300,'212676C03002,'21,PUEBLA,'006,TEZIUTLAN,'2676,'03,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,656,676,-,-,-,-,19/05/2024 13:48:53,-,-,-,-,-
'212676C0400,'212676C04002,'21,PUEBLA,'006,TEZIUTLAN,'2676,'04,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,656,676,-,-,-,-,19/05/2024 13:50:05,-,-,-,-,-
'212677B0100,'212677B01002,'21,PUEBLA,'006,TEZIUTLAN,'2677,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,691,711,-,-,-,-,19/05/2024 13:51:00,-,-,-,-,-
'212678B0100,'212678B01002,'21,PUEBLA,'006,TEZIUTLAN,'2678,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,370,390,-,-,-,-,19/05/2024 13:51:48,-,-,-,-,-
'212679B0100,'212679B01002,'21,PUEBLA,'006,TEZIUTLAN,'2679,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,528,548,-,-,-,-,19/05/2024 13:52:52,-,-,-,-,-
'212679C0100,'212679C01002,'21,PUEBLA,'006,TEZIUTLAN,'2679,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,528,548,-,-,-,-,19/05/2024 13:54:16,-,-,-,-,-
'212680B0100,'212680B01002,'21,PUEBLA,'006,TEZIUTLAN,'2680,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,664,684,-,-,-,-,19/05/2024 13:55:07,-,-,-,-,-
'212680C0100,'212680C01002,'21,PUEBLA,'006,TEZIUTLAN,'2680,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,663,683,-,-,-,-,19/05/2024 13:56:05,-,-,-,-,-
'212680C0200,'212680C02002,'21,PUEBLA,'006,TEZIUTLAN,'2680,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,663,683,-,-,-,-,19/05/2024 13:57:01,-,-,-,-,-
'212680C0300,'212680C03002,'21,PUEBLA,'006,TEZIUTLAN,'2680,'03,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,663,683,-,-,-,-,19/05/2024 13:57:48,-,-,-,-,-
'212746B0100,'212746B01002,'21,PUEBLA,'014,CIUDAD SERDAN,'2746,'01,B,'00,2,2,SIN DATO,151,SIN DATO,SIN DATO,2,5,6,7,8,34,6,3,4,3,4,3,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SIN DATO,94.0,151,171, - ,1,F,a64a06ab4c57418718c6ea3b62bef2e487d1a7559d1905e882b973662df40b0a,19/05/2024 11:01:32,19/05/2024 11:25:22,19/05/2024 11:26:26,CATD,ESCANER,ACTA PREP
'212747B0100,'212747B01002,'21,PUEBLA,'014,CIUDAD SERDAN,'2747,'01,B,'00,1,2,SIN DATO,440,SIN DATO,SIN DATO,20,12,8,16,4,95,17,15,13,8,2,0,2,3,4,3,4,1,6,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,SIN DATO,246.0,440,460, - ,1,F,843df48fa9ed7aede3b8977f5cdf8716ad31b93015ba83419d9c09549cc8ac55,19/05/2024 11:00:36,19/05/2024 11:26:11,19/05/2024 11:28:51,CATD,ESCANER,ACTA PREP
'212747C0100,'212747C01002,'21,PUEBLA,'014,CIUDAD SERDAN,'2747,'01,C,'00,1,2,SIN DATO,439,SIN DATO,SIN DATO,4,8,8,17,8,86,17,7,7,17,2,4,4,2,3,4,4,3,5,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,SIN DATO,243.0,439,459, - ,1,F,c6d37e081cd46c73487909d82a266e832b920ad37c5003b4ba20a84582b0a230,19/05/2024 10:56:57,19/05/2024 11:17:55,19/05/2024 11:21:56,CATD,ESCANER,ACTA PREP
'212748B0100,'212748B01002,'21,PUEBLA,'014,CIUDAD SERDAN,'2748,'01,B,'00,2,2,SIN DATO,193,SIN DATO,SIN DATO,1,3,1,7,2,26,6,6,9,1,2,2,2,1,1,1,0,2,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,SIN DATO,85.0,193,213, - ,1,F,4819785e5a7e3d2e3b2486984f045d826bb0fbf04f9bdcac1c696483ec0e5ea9,19/05/2024 10:54:28,19/05/2024 11:11:05,19/05/2024 11:13:40,CATD,ESCANER,ACTA PREP
'212749B0100,'212749B01002,'21,PUEBLA,'005,LIBRES,'2749,'01,B,'00,2,2,SIN DATO,629,SIN DATO,SIN DATO,13,21,11,16,23,18,28,36,21,2,3,7,3,2,2,1,1,3,3,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,SIN DATO,246.0,629,649, - ,1,F,4e46a021d5c2b42916e1bd89eb56df2712a9a4142c05184bf5a6a07d2d95602a,19/05/2024 11:47:18,19/05/2024 13:03:20,19/05/2024 13:07:21,CATD,ESCANER,ACTA PREP
'212750B0100,'212750B01002,'21,PUEBLA,'005,LIBRES,'2750,'01,B,'00,1,2,SIN DATO,653,SIN DATO,SIN DATO,20,19,27,29,6,156,26,12,16,33,1,5,7,1,4,5,8,6,1,3,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,SIN DATO,421.0,653,673, - ,1,F,cb5f639b5019c41dc85f28bcff85837431c39d3c9f4a3ffcaa657718fe5afe82,19/05/2024 11:48:07,19/05/2024 13:03:52,19/05/2024 13:06:23,CATD,ESCANER,ACTA PREP
'212750C0100,'212750C01002,'21,PUEBLA,'005,LIBRES,'2750,'01,C,'00,1,2,SIN DATO,653,SIN DATO,SIN DATO,3,22,18,19,12,21,6,4,35,21,3,1,2,7,3,5,4,7,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,SIN DATO,227.0,653,673, - ,1,F,c905d4631ad7b0f927d90a6a823006e54dc124a979b928719e24ed2e151d1dd6,19/05/2024 11:49:07,19/05/2024 13:11:38,19/05/2024 13:15:37,CATD,ESCANER,ACTA PREP
'212751B0100,'212751B01002,'21,PUEBLA,'005,LIBRES,'2751,'01,B,'00,2,2,SIN DATO,251,SIN DATO,SIN DATO,1,8,9,6,9,33,6,3,2,6,2,1,2,2,2,2,1,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,SIN DATO,116.0,251,271, - ,1,F,f7bc2aa9df0792b66d3b290535bc2b3e14031b33afe605ba19db6ef382535b1f,19/05/2024 11:50:01,19/05/2024 13:08:03,19/05/2024 13:10:17,CATD,ESCANER,ACTA PREP
'212766B0100,'212766B01002,'21,PUEBLA,'014,CIUDAD SERDAN,'2766,'01,B,'00,2,2,SIN DATO,376,SIN DATO,SIN DATO,16,5,4,14,3,61,14,8,7,8,0,1,4,3,2,2,0,4,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,SIN DATO,175.0,376,396, - ,1,F,4db21539ff9116881e31005d8d7e50f3a76769f2024191bef01a2016eb8a6c42,19/05/2024 11:09:15,19/05/2024 11:41:34,19/05/2024 11:43:31,CATD,ESCANER,ACTA PREP
'212766C0100,'212766C01002,'21,PUEBLA,'014,CIUDAD SERDAN,'2766,'01,C,'00,2,2,SIN DATO,376,SIN DATO,SIN DATO,2,5,11,17,4,25,7,10,5,15,0,1,1,2,4,2,3,1,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,SIN DATO,128.0,376,396, - ,1,F,909aaa6e02950cbe2528b51afc050a84254d88ff1d37fa9f30ea3e7bd8f2c3cf,19/05/2024 11:10:40,19/05/2024 11:43:58,19/05/2024 11:50:30,CATD,ESCANER,ACTA PREP
'212767B0100,'212767B01002,'21,PUEBLA,'014,CIUDAD SERDAN,'2767,'01,B,'00,2,2,SIN DATO,569,SIN DATO,SIN DATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN DATO,0,569,589, - ,1,F,1fba0dc490f046463e685b9cb72bffce3b27fd8fc15241f285c6dde59bff9bfd,19/05/2024 11:08:31,19/05/2024 11:39:03,19/05/2024 11:39:51,CATD,ESCANER,ACTA PREP
'212768B0100,'212768B01002,'21,PUEBLA,'005,LIBRES,'2768,'01,B,'00,2,2,SIN DATO,587,SIN DATO,SIN DATO,11,17,16,8,32,147,10,4,19,4,2,0,4,4,3,5,1,7,4,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,SIN DATO,322.0,587,607, - ,1,F,93d7f684a4baa854396a85ed7bcc399b460950649aad10ae6fe25ee5ecaf7f2e,19/05/2024 11:51:00,19/05/2024 13:10:20,19/05/2024 13:11:07,CATD,ESCANER,ACTA PREP
'212774B0100,'212774B01002,'21,PUEBLA,'005,LIBRES,'2774,'01,B,'00,1,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,16,24,6,30,6,113,5,31,19,24,7,5,7,7,7,3,2,8,2,8,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,SIN DATO,351.0,643,663, - ,1,F,ed541d5f5a5dbfa7abb3cb8fe97465774ce1058e973e93855767af0012522c5a,19/05/2024 11:52:10,19/05/2024 13:12:45,19/05/2024 13:23:16,CATD,ESCANER,ACTA PREP
'212774C0100,'212774C01002,'21,PUEBLA,'005,LIBRES,'2774,'01,C,'00,1,2,SIN DATO,643,SIN DATO,SIN DATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN DATO,0,643,663, - ,1,F,e813f6a4c64612e99b236c5fcb1ea1afbe0cac7a4c5aa175d4606de23e213c12,19/05/2024 11:55:32,19/05/2024 13:17:19,19/05/2024 13:19:45,CATD,ESCANER,ACTA PREP
