AYUNTAMIENTOS
19/05/2024 12:10 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8356,2521,42,2479,29.6673,2322,27.7884,20.2967,157.0,1427627,606108.0,600462.0,42.0601

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR_NAP,C_PT_PVEM_MOR_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MOR_NAP_FXMP,C_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MOR_NAP,C_PT_MOR_FXMP,C_PT_NAP_FXMP,C_PVEM_MOR_NAP,C_PVEM_MOR_FXMP,C_PVEM_NAP_FXMP,C_MOR_NAP_FXMP,C_PT_PVEM,C_PT_MOR,C_PT_NAP,C_PT_FXMP,C_PVEM_MOR,C_PVEM_NAP,C_PVEM_FXMP,C_MOR_NAP,C_MOR_FXMP,C_NAP_FXMP,C_PRD_MC,CAND_IND_1,CAND_IND_2,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'212394B0100,'212394B01004,'21,PUEBLA,'199,XIUTETELCO,'2394,'01,B,'00,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,651,671,TODOS ILEGIBLES O SIN DATO,0,F,921f6a0e71eb997837102e242c31c3fc5aca9476c8376b2d6346d72587913b0f,19/05/2024 10:47:44,19/05/2024 10:57:11,19/05/2024 10:57:22,CATD,ESCANER,ACTA PREP
'212394C0100,'212394C01004,'21,PUEBLA,'199,XIUTETELCO,'2394,'01,C,'00,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,651,671,TODOS ILEGIBLES O SIN DATO,0,F,815aeda7ac0a2ba01f1c469496b09dd398e634384304384b2acb98d52a88339a,19/05/2024 10:50:07,19/05/2024 11:02:06,19/05/2024 11:02:23,CATD,ESCANER,ACTA PREP
'212394C0200,'212394C02004,'21,PUEBLA,'199,XIUTETELCO,'2394,'02,C,'00,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,651,671,TODOS ILEGIBLES O SIN DATO,0,F,f20189013e0aa47b1b7eccde3632f851b77216e425182be40148e5c8a45b8f95,19/05/2024 10:51:03,19/05/2024 11:04:26,19/05/2024 11:05:31,CATD,ESCANER,ACTA PREP
'212394C0300,'212394C03004,'21,PUEBLA,'199,XIUTETELCO,'2394,'03,C,'00,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,650,670,TODOS ILEGIBLES O SIN DATO,0,F,0f750b499fb77de02114a37b6ab6fc8b59a554918ddca3aefe5bd746c20f04f6,19/05/2024 10:51:52,19/05/2024 11:05:43,19/05/2024 11:05:49,CATD,ESCANER,ACTA PREP
'212395B0100,'212395B01004,'21,PUEBLA,'199,XIUTETELCO,'2395,'01,B,'00,2,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,703,723,TODOS ILEGIBLES O SIN DATO,0,F,0cdb3139d602da1e495fd155fbaf1640932bc8caf955c826ceb04851017e9893,19/05/2024 10:52:48,19/05/2024 11:07:21,19/05/2024 11:07:36,CATD,ESCANER,ACTA PREP
'212395C0100,'212395C01004,'21,PUEBLA,'199,XIUTETELCO,'2395,'01,C,'00,2,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,703,723,TODOS ILEGIBLES O SIN DATO,0,F,69b381b3b20a0cbc42edf8c40ee17ccc4162f9ea4bac9e96f91eb6a28248569f,19/05/2024 10:53:42,19/05/2024 11:09:22,19/05/2024 11:10:09,CATD,ESCANER,ACTA PREP
'212396B0100,'212396B01004,'21,PUEBLA,'199,XIUTETELCO,'2396,'01,B,'00,2,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,616,636,TODOS ILEGIBLES O SIN DATO,0,F,991f4b3492cd8c9069c1e3222dcc4eeea4188234f58d0df62d86e5e19f828b5f,19/05/2024 10:54:30,19/05/2024 11:11:01,19/05/2024 11:11:16,CATD,ESCANER,ACTA PREP
'212396C0100,'212396C01004,'21,PUEBLA,'199,XIUTETELCO,'2396,'01,C,'00,2,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,616,636,TODOS ILEGIBLES O SIN DATO,0,F,b019cb1726486b064e5e15a16fd95c6bbe9de417509b513c81c85f50e280a7b2,19/05/2024 10:55:26,19/05/2024 11:13:01,19/05/2024 11:13:13,CATD,ESCANER,ACTA PREP
'212396C0200,'212396C02004,'21,PUEBLA,'199,XIUTETELCO,'2396,'02,C,'00,2,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,616,636,TODOS ILEGIBLES O SIN DATO,0,F,8beeab3fdca4f1c04aeaed278ec5047fb2c3f76e581aea7751717660db0f4efb,19/05/2024 10:56:19,19/05/2024 11:14:37,19/05/2024 11:14:50,CATD,ESCANER,ACTA PREP
'212397B0100,'212397B01004,'21,PUEBLA,'199,XIUTETELCO,'2397,'01,B,'00,2,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,657,677,TODOS ILEGIBLES O SIN DATO,0,F,f2dc4f509d99269072c258c46bac5308db4573a40d96299f3c49304276dcc6ef,19/05/2024 10:57:18,19/05/2024 11:16:25,19/05/2024 11:16:42,CATD,ESCANER,ACTA PREP
'212397C0100,'212397C01004,'21,PUEBLA,'199,XIUTETELCO,'2397,'01,C,'00,2,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,656,676,TODOS ILEGIBLES O SIN DATO,0,F,aa28a1079b74459bb514e921c1b47b05ba018b5f08133aedbe0ebc6c0035fa4f,19/05/2024 10:58:13,19/05/2024 11:18:31,19/05/2024 11:18:45,CATD,ESCANER,ACTA PREP
'212397C0200,'212397C02004,'21,PUEBLA,'199,XIUTETELCO,'2397,'02,C,'00,2,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,656,676,TODOS ILEGIBLES O SIN DATO,0,F,e5ad9a204ead1eb68991419ba64e5a991dd4be5fa4db7326ac2a2bf897a692aa,19/05/2024 10:59:13,19/05/2024 11:20:38,19/05/2024 11:20:49,CATD,ESCANER,ACTA PREP
'212397C0300,'212397C03004,'21,PUEBLA,'199,XIUTETELCO,'2397,'03,C,'00,2,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,656,676,TODOS ILEGIBLES O SIN DATO,0,F,a14ccb36c47597764e081e43f6453ebb51ccb185ecbec18cb7d0f9fffa7ab42b,19/05/2024 11:00:34,19/05/2024 11:22:47,19/05/2024 11:23:00,CATD,ESCANER,ACTA PREP
'212398B0100,'212398B01004,'21,PUEBLA,'199,XIUTETELCO,'2398,'01,B,'00,2,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,672,692,TODOS ILEGIBLES O SIN DATO,0,F,91917e754a7463a439ad9b4e70751cd34585152cae3ac86e0b9fcd7f6af2b06c,19/05/2024 11:01:28,19/05/2024 11:24:32,19/05/2024 11:24:54,CATD,ESCANER,ACTA PREP
'212398C0100,'212398C01004,'21,PUEBLA,'199,XIUTETELCO,'2398,'01,C,'00,2,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,672,692,TODOS ILEGIBLES O SIN DATO,0,F,d414531a320c8e44f46bf55d65f9b4a4532d43c3dde755c40effd4ef69f3eeaa,19/05/2024 11:02:54,19/05/2024 11:26:49,19/05/2024 11:27:08,CATD,ESCANER,ACTA PREP
'212398C0200,'212398C02004,'21,PUEBLA,'199,XIUTETELCO,'2398,'02,C,'00,2,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,672,692,TODOS ILEGIBLES O SIN DATO,0,F,f4c2b64e6440a196ef463d49ccb40c130f23320194dbcc7caa30e01e8dfb409b,19/05/2024 11:03:45,19/05/2024 11:28:41,19/05/2024 11:28:50,CATD,ESCANER,ACTA PREP
'212399B0100,'212399B01004,'21,PUEBLA,'199,XIUTETELCO,'2399,'01,B,'00,2,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,741,761,TODOS ILEGIBLES O SIN DATO,0,F,0662934b8e96a0102f70c2ea838ec6ee7ede058cd7e79c815404dfb2cc322343,19/05/2024 11:04:39,19/05/2024 11:30:23,19/05/2024 11:32:00,CATD,ESCANER,ACTA PREP
'212399C0100,'212399C01004,'21,PUEBLA,'199,XIUTETELCO,'2399,'01,C,'00,2,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,,,,,SIN DATO,,,,,,,,,,,,,,,,,,,,,,,SIN DATO,,,,,,,,,,,,SIN DATO,SIN DATO,SIN DATO,0,741,761,TODOS ILEGIBLES O SIN DATO,0,F,1659a915f0b662475792ee62cfff83833f0fdecf7c7df673003a87899bf8d59a,19/05/2024 11:06:36,19/05/2024 11:34:48,19/05/2024 11:35:03,CATD,ESCANER,ACTA PREP
'212399C0200,'212399C02004,'21,PUEBLA,'199,XIUTETELCO,'2399,'02,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,740,760,-,-,-,-,19/05/2024 11:40:46,-,-,-,-,-
'212399C0300,'212399C03004,'21,PUEBLA,'199,XIUTETELCO,'2399,'03,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,740,760,-,-,-,-,19/05/2024 11:52:39,-,-,-,-,-
'212400B0100,'212400B01004,'21,PUEBLA,'199,XIUTETELCO,'2400,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,647,667,-,-,-,-,19/05/2024 11:53:25,-,-,-,-,-
'212400C0100,'212400C01004,'21,PUEBLA,'199,XIUTETELCO,'2400,'01,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,647,667,-,-,-,-,19/05/2024 11:54:06,-,-,-,-,-
'212400E0100,'212400E01004,'21,PUEBLA,'199,XIUTETELCO,'2400,'01,E,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,470,490,-,-,-,-,19/05/2024 11:54:55,-,-,-,-,-
'212400E0101,'212400E01014,'21,PUEBLA,'199,XIUTETELCO,'2400,'01,E,'01,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,469,489,-,-,-,-,19/05/2024 11:55:41,-,-,-,-,-
'212401B0100,'212401B01004,'21,PUEBLA,'199,XIUTETELCO,'2401,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,719,739,-,-,-,-,19/05/2024 11:56:32,-,-,-,-,-
'212401C0100,'212401C01004,'21,PUEBLA,'199,XIUTETELCO,'2401,'01,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,719,739,-,-,-,-,19/05/2024 11:57:19,-,-,-,-,-
'212401C0200,'212401C02004,'21,PUEBLA,'199,XIUTETELCO,'2401,'02,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,719,739,-,-,-,-,19/05/2024 11:58:04,-,-,-,-,-
'212401C0300,'212401C03004,'21,PUEBLA,'199,XIUTETELCO,'2401,'03,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,719,739,-,-,-,-,19/05/2024 11:58:48,-,-,-,-,-
'212402B0100,'212402B01004,'21,PUEBLA,'199,XIUTETELCO,'2402,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,567,587,-,-,-,-,19/05/2024 11:59:32,-,-,-,-,-
'212402C0100,'212402C01004,'21,PUEBLA,'199,XIUTETELCO,'2402,'01,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,567,587,-,-,-,-,19/05/2024 12:00:22,-,-,-,-,-
'212402C0200,'212402C02004,'21,PUEBLA,'199,XIUTETELCO,'2402,'02,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,566,586,-,-,-,-,19/05/2024 12:01:07,-,-,-,-,-
'212402C0300,'212402C03004,'21,PUEBLA,'199,XIUTETELCO,'2402,'03,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,566,586,-,-,-,-,19/05/2024 12:01:52,-,-,-,-,-
'212403B0100,'212403B01004,'21,PUEBLA,'199,XIUTETELCO,'2403,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,619,639,-,-,-,-,19/05/2024 12:02:39,-,-,-,-,-
'212403C0100,'212403C01004,'21,PUEBLA,'199,XIUTETELCO,'2403,'01,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,618,638,-,-,-,-,19/05/2024 12:03:23,-,-,-,-,-
'212403E0100,'212403E01004,'21,PUEBLA,'199,XIUTETELCO,'2403,'01,E,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,552,572,-,-,-,-,19/05/2024 12:04:09,-,-,-,-,-
'212403E0101,'212403E01014,'21,PUEBLA,'199,XIUTETELCO,'2403,'01,E,'01,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,552,572,-,-,-,-,19/05/2024 12:04:53,-,-,-,-,-
'212404B0100,'212404B01004,'21,PUEBLA,'199,XIUTETELCO,'2404,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,554,574,-,-,-,-,19/05/2024 12:05:38,-,-,-,-,-
'212404C0100,'212404C01004,'21,PUEBLA,'199,XIUTETELCO,'2404,'01,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,554,574,-,-,-,-,19/05/2024 12:06:27,-,-,-,-,-
'212404C0200,'212404C02004,'21,PUEBLA,'199,XIUTETELCO,'2404,'02,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,-,-,0,554,574,-,-,-,-,19/05/2024 12:07:12,-,-,-,-,-
'212676B0100,'212676B01004,'21,PUEBLA,'055,CHIGNAUTLA,'2676,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,-,,,,-,-,-,0,657,677,-,-,-,-,-,-,-,-,-,-
'212676C0100,'212676C01004,'21,PUEBLA,'055,CHIGNAUTLA,'2676,'01,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,-,,,,-,-,-,0,657,677,-,-,-,-,-,-,-,-,-,-
'212676C0200,'212676C02004,'21,PUEBLA,'055,CHIGNAUTLA,'2676,'02,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,-,,,,-,-,-,0,657,677,-,-,-,-,-,-,-,-,-,-
'212676C0300,'212676C03004,'21,PUEBLA,'055,CHIGNAUTLA,'2676,'03,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,-,,,,-,-,-,0,656,676,-,-,-,-,-,-,-,-,-,-
'212676C0400,'212676C04004,'21,PUEBLA,'055,CHIGNAUTLA,'2676,'04,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,-,,,,-,-,-,0,656,676,-,-,-,-,-,-,-,-,-,-
'212677B0100,'212677B01004,'21,PUEBLA,'055,CHIGNAUTLA,'2677,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,-,,,,-,-,-,0,691,711,-,-,-,-,-,-,-,-,-,-
'212678B0100,'212678B01004,'21,PUEBLA,'055,CHIGNAUTLA,'2678,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,-,,,,-,-,-,0,370,390,-,-,-,-,-,-,-,-,-,-
'212679B0100,'212679B01004,'21,PUEBLA,'055,CHIGNAUTLA,'2679,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,-,,,,-,-,-,0,528,548,-,-,-,-,-,-,-,-,-,-
'212679C0100,'212679C01004,'21,PUEBLA,'055,CHIGNAUTLA,'2679,'01,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,-,,,,-,-,-,0,528,548,-,-,-,-,-,-,-,-,-,-
'212680B0100,'212680B01004,'21,PUEBLA,'055,CHIGNAUTLA,'2680,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,-,,,,-,-,-,0,664,684,-,-,-,-,-,-,-,-,-,-
'212680C0100,'212680C01004,'21,PUEBLA,'055,CHIGNAUTLA,'2680,'01,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,-,,,,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'212680C0200,'212680C02004,'21,PUEBLA,'055,CHIGNAUTLA,'2680,'02,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,-,,,,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'212680C0300,'212680C03004,'21,PUEBLA,'055,CHIGNAUTLA,'2680,'03,C,'00,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,-,,,,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'212746B0100,'212746B01004,'21,PUEBLA,'098,MAZAPILTEPEC DE JUAREZ,'2746,'01,B,'00,2,4,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,-,-,-,0,151,171,-,-,-,-,-,-,-,-,-,-
'212747B0100,'212747B01004,'21,PUEBLA,'109,ORIENTAL,'2747,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,,,,-,-,,-,,,,,,-,,,,-,-,,,-,,,-,,-,,-,-,,-,-,,,-,,,,-,-,-,0,440,460,-,-,-,-,19/05/2024 12:01:35,-,-,-,-,-
'212747C0100,'212747C01004,'21,PUEBLA,'109,ORIENTAL,'2747,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,,,,-,-,,-,,,,,,-,,,,-,-,,,-,,,-,,-,,-,-,,-,-,,,-,,,,-,-,-,0,439,459,-,-,-,-,19/05/2024 12:00:47,-,-,-,-,-
