ID_ENTIDAD,ID_MUNICIPIO_LOCAL,PARTIDO_CI,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
21,157,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,157,PSI,,
21,157,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,157,NAP,,
21,157,FXMP,,
21,157,MRPP,,
21,157,SEHHP,,
21,157,CI1,,
21,157,CI2,,
21,157,C_PAN_PRI_PRD_PSI,,
21,157,C_PAN_PRI_PRD,,
21,157,C_PAN_PRI_PSI,,
21,157,C_PAN_PRD_PSI,,
21,157,C_PRI_PRD_PSI,,
21,157,C_PAN_PRI,,
21,157,C_PAN_PRD,,
21,157,C_PAN_PSI,,
21,157,C_PRI_PRD,,
21,157,C_PRI_PSI,,
21,157,C_PRD_PSI,,
21,157,C_PT_PVEM_MOR_NAP_FXMP,,
21,157,C_PT_PVEM_MOR_NAP,,
21,157,C_PT_PVEM_MOR_FXMP,,
21,157,C_PT_PVEM_NAP_FXMP,,
21,157,C_PT_MOR_NAP_FXMP,,
21,157,C_PVEM_MOR_NAP_FXMP,,
21,157,C_PT_PVEM_MOR,,
21,157,C_PT_PVEM_NAP,,
21,157,C_PT_PVEM_FXMP,,
21,157,C_PT_MOR_NAP,,
21,157,C_PT_MOR_FXMP,,
21,157,C_PT_NAP_FXMP,,
21,157,C_PVEM_MOR_NAP,,
21,157,C_PVEM_MOR_FXMP,,
21,157,C_PVEM_NAP_FXMP,,
21,157,C_MOR_NAP_FXMP,,
21,157,C_PT_PVEM,,
21,157,C_PT_MOR,,
21,157,C_PT_NAP,,
21,157,C_PT_FXMP,,
21,157,C_PVEM_MOR,,
21,157,C_PVEM_NAP,,
21,157,C_PVEM_FXMP,,
21,157,C_MOR_NAP,,
21,157,C_MOR_FXMP,,
21,157,C_NAP_FXMP,,
21,172,PAN,,
21,172,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,172,PRD,,
21,172,PT,,
21,172,PVEM,,
21,172,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,172,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,172,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,172,NAP,,
21,172,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,172,MRPP,,
21,172,SEHHP,,
21,172,CI1,,
21,172,CI2,,
21,172,C_PAN_PRI_PRD_PSI,,
21,172,C_PAN_PRI_PRD,,
21,172,C_PAN_PRI_PSI,,
21,172,C_PAN_PRD_PSI,,
21,172,C_PRI_PRD_PSI,,
21,172,C_PAN_PRI,,
21,172,C_PAN_PRD,,
21,172,C_PAN_PSI,,
21,172,C_PRI_PRD,,
21,172,C_PRI_PSI,,
21,172,C_PRD_PSI,,
21,172,C_PT_PVEM_MOR_NAP_FXMP,,
21,172,C_PT_PVEM_MOR_NAP,,
21,172,C_PT_PVEM_MOR_FXMP,,
21,172,C_PT_PVEM_NAP_FXMP,,
21,172,C_PT_MOR_NAP_FXMP,,
21,172,C_PVEM_MOR_NAP_FXMP,,
21,172,C_PT_PVEM_MOR,,
21,172,C_PT_PVEM_NAP,,
21,172,C_PT_PVEM_FXMP,,
21,172,C_PT_MOR_NAP,,
21,172,C_PT_MOR_FXMP,,
21,172,C_PT_NAP_FXMP,,
21,172,C_PVEM_MOR_NAP,,
21,172,C_PVEM_MOR_FXMP,,
21,172,C_PVEM_NAP_FXMP,,
21,172,C_MOR_NAP_FXMP,,
21,172,C_PT_PVEM,,
21,172,C_PT_MOR,,
21,172,C_PT_NAP,,
21,172,C_PT_FXMP,,
21,172,C_PVEM_MOR,,
21,172,C_PVEM_NAP,,
21,172,C_PVEM_FXMP,,
21,172,C_MOR_NAP,,
21,172,C_MOR_FXMP,,
21,172,C_NAP_FXMP,,
21,173,PAN,,
21,173,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,173,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,173,PT,,
21,173,PVEM,,
21,173,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,173,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,173,MOR,,
21,173,NAP,,
21,173,FXMP,,
21,173,MRPP,,
21,173,SEHHP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,173,CI1,,
21,173,CI2,,
21,173,C_PAN_PRI_PRD_PSI,,
21,173,C_PAN_PRI_PRD,,
21,173,C_PAN_PRI_PSI,,
21,173,C_PAN_PRD_PSI,,
21,173,C_PRI_PRD_PSI,,
21,173,C_PAN_PRI,,
21,173,C_PAN_PRD,,
21,173,C_PAN_PSI,,
21,173,C_PRI_PRD,,
21,173,C_PRI_PSI,,
21,173,C_PRD_PSI,,
21,173,C_PT_PVEM_MOR_NAP_FXMP,,
21,173,C_PT_PVEM_MOR_NAP,,
21,173,C_PT_PVEM_MOR_FXMP,,
21,173,C_PT_PVEM_NAP_FXMP,,
21,173,C_PT_MOR_NAP_FXMP,,
21,173,C_PVEM_MOR_NAP_FXMP,,
21,173,C_PT_PVEM_MOR,,
21,173,C_PT_PVEM_NAP,,
21,173,C_PT_PVEM_FXMP,,
21,173,C_PT_MOR_NAP,,
21,173,C_PT_MOR_FXMP,,
21,173,C_PT_NAP_FXMP,,
21,173,C_PVEM_MOR_NAP,,
21,173,C_PVEM_MOR_FXMP,,
21,173,C_PVEM_NAP_FXMP,,
21,173,C_MOR_NAP_FXMP,,
21,173,C_PT_PVEM,,
21,173,C_PT_MOR,,
21,173,C_PT_NAP,,
21,173,C_PT_FXMP,,
21,173,C_PVEM_MOR,,
21,173,C_PVEM_NAP,,
21,173,C_PVEM_FXMP,,
21,173,C_MOR_NAP,,
21,173,C_MOR_FXMP,,
21,173,C_NAP_FXMP,,
21,186,PAN,,
21,186,PRI,,
21,186,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,186,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,186,PVEM,,
21,186,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,186,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,186,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,186,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,186,FXMP,,
21,186,MRPP,,
21,186,SEHHP,,
21,186,CI1,,
21,186,CI2,,
21,186,C_PAN_PRI_PRD_PSI,,
21,186,C_PAN_PRI_PRD,,
21,186,C_PAN_PRI_PSI,,
21,186,C_PAN_PRD_PSI,,
21,186,C_PRI_PRD_PSI,,
21,186,C_PAN_PRI,,
21,186,C_PAN_PRD,,
21,186,C_PAN_PSI,,
21,186,C_PRI_PRD,,
21,186,C_PRI_PSI,,
21,186,C_PRD_PSI,,
21,186,C_PT_PVEM_MOR_NAP_FXMP,,
21,186,C_PT_PVEM_MOR_NAP,,
21,186,C_PT_PVEM_MOR_FXMP,,
21,186,C_PT_PVEM_NAP_FXMP,,
21,186,C_PT_MOR_NAP_FXMP,,
21,186,C_PVEM_MOR_NAP_FXMP,,
21,186,C_PT_PVEM_MOR,,
21,186,C_PT_PVEM_NAP,,
21,186,C_PT_PVEM_FXMP,,
21,186,C_PT_MOR_NAP,,
21,186,C_PT_MOR_FXMP,,
21,186,C_PT_NAP_FXMP,,
21,186,C_PVEM_MOR_NAP,,
21,186,C_PVEM_MOR_FXMP,,
21,186,C_PVEM_NAP_FXMP,,
21,186,C_MOR_NAP_FXMP,,
21,186,C_PT_PVEM,,
21,186,C_PT_MOR,,
21,186,C_PT_NAP,,
21,186,C_PT_FXMP,,
21,186,C_PVEM_MOR,,
21,186,C_PVEM_NAP,,
21,186,C_PVEM_FXMP,,
21,186,C_MOR_NAP,,
21,186,C_MOR_FXMP,,
21,186,C_NAP_FXMP,,
21,192,PAN,,
21,192,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,192,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,192,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,192,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,192,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,192,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,192,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,192,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,192,FXMP,,
21,192,MRPP,,
21,192,SEHHP,,
21,192,CI1,,
21,192,CI2,,
21,192,C_PAN_PRI_PRD_PSI,,
21,192,C_PAN_PRI_PRD,,
21,192,C_PAN_PRI_PSI,,
21,192,C_PAN_PRD_PSI,,
21,192,C_PRI_PRD_PSI,,
21,192,C_PAN_PRI,,
21,192,C_PAN_PRD,,
21,192,C_PAN_PSI,,
21,192,C_PRI_PRD,,
21,192,C_PRI_PSI,,
21,192,C_PRD_PSI,,
21,192,C_PT_PVEM_MOR_NAP_FXMP,,
21,192,C_PT_PVEM_MOR_NAP,,
21,192,C_PT_PVEM_MOR_FXMP,,
21,192,C_PT_PVEM_NAP_FXMP,,
21,192,C_PT_MOR_NAP_FXMP,,
21,192,C_PVEM_MOR_NAP_FXMP,,
21,192,C_PT_PVEM_MOR,,
21,192,C_PT_PVEM_NAP,,
21,192,C_PT_PVEM_FXMP,,
21,192,C_PT_MOR_NAP,,
21,192,C_PT_MOR_FXMP,,
21,192,C_PT_NAP_FXMP,,
21,192,C_PVEM_MOR_NAP,,
21,192,C_PVEM_MOR_FXMP,,
21,192,C_PVEM_NAP_FXMP,,
21,192,C_MOR_NAP_FXMP,,
21,192,C_PT_PVEM,,
21,192,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,192,C_PT_NAP,,
21,192,C_PT_FXMP,,
21,192,C_PVEM_MOR,,
21,192,C_PVEM_NAP,,
21,192,C_PVEM_FXMP,,
21,192,C_MOR_NAP,,
21,192,C_MOR_FXMP,,
21,192,C_NAP_FXMP,,
21,204,PAN,,
21,204,PRI,,
21,204,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,204,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,204,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,204,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,204,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,204,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,204,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,204,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,204,MRPP,,
21,204,SEHHP,,
21,204,CI1,,
21,204,CI2,,
21,204,C_PAN_PRI_PRD_PSI,,
21,204,C_PAN_PRI_PRD,,
21,204,C_PAN_PRI_PSI,,
21,204,C_PAN_PRD_PSI,,
21,204,C_PRI_PRD_PSI,,
21,204,C_PAN_PRI,,
21,204,C_PAN_PRD,,
21,204,C_PAN_PSI,,
21,204,C_PRI_PRD,,
21,204,C_PRI_PSI,,
21,204,C_PRD_PSI,,
21,204,C_PT_PVEM_MOR_NAP_FXMP,,
21,204,C_PT_PVEM_MOR_NAP,,
21,204,C_PT_PVEM_MOR_FXMP,,
21,204,C_PT_PVEM_NAP_FXMP,,
21,204,C_PT_MOR_NAP_FXMP,,
21,204,C_PVEM_MOR_NAP_FXMP,,
21,204,C_PT_PVEM_MOR,,
21,204,C_PT_PVEM_NAP,,
21,204,C_PT_PVEM_FXMP,,
21,204,C_PT_MOR_NAP,,
21,204,C_PT_MOR_FXMP,,
21,204,C_PT_NAP_FXMP,,
21,204,C_PVEM_MOR_NAP,,
21,204,C_PVEM_MOR_FXMP,,
21,204,C_PVEM_NAP_FXMP,,
21,204,C_MOR_NAP_FXMP,,
21,204,C_PT_PVEM,,
21,204,C_PT_MOR,,
21,204,C_PT_NAP,,
21,204,C_PT_FXMP,,
21,204,C_PVEM_MOR,,
21,204,C_PVEM_NAP,,
21,204,C_PVEM_FXMP,,
21,204,C_MOR_NAP,,
21,204,C_MOR_FXMP,,
21,204,C_NAP_FXMP,,
21,207,PAN,,
21,207,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,207,PRD,,
21,207,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,207,PVEM,,
21,207,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,207,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,207,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,207,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,207,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,207,MRPP,,
21,207,SEHHP,,
21,207,CI1,,
21,207,CI2,,
21,207,C_PAN_PRI_PRD_PSI,,
21,207,C_PAN_PRI_PRD,,
21,207,C_PAN_PRI_PSI,,
21,207,C_PAN_PRD_PSI,,
21,207,C_PRI_PRD_PSI,,
21,207,C_PAN_PRI,,
21,207,C_PAN_PRD,,
21,207,C_PAN_PSI,,
21,207,C_PRI_PRD,,
21,207,C_PRI_PSI,,
21,207,C_PRD_PSI,,
21,207,C_PT_PVEM_MOR_NAP_FXMP,,
21,207,C_PT_PVEM_MOR_NAP,,
21,207,C_PT_PVEM_MOR_FXMP,,
21,207,C_PT_PVEM_NAP_FXMP,,
21,207,C_PT_MOR_NAP_FXMP,,
21,207,C_PVEM_MOR_NAP_FXMP,,
21,207,C_PT_PVEM_MOR,,
21,207,C_PT_PVEM_NAP,,
21,207,C_PT_PVEM_FXMP,,
21,207,C_PT_MOR_NAP,,
21,207,C_PT_MOR_FXMP,,
21,207,C_PT_NAP_FXMP,,
21,207,C_PVEM_MOR_NAP,,
21,207,C_PVEM_MOR_FXMP,,
21,207,C_PVEM_NAP_FXMP,,
21,207,C_MOR_NAP_FXMP,,
21,207,C_PT_PVEM,,
21,207,C_PT_MOR,,
21,207,C_PT_NAP,,
21,207,C_PT_FXMP,,
21,207,C_PVEM_MOR,,
21,207,C_PVEM_NAP,,
21,207,C_PVEM_FXMP,,
21,207,C_MOR_NAP,,
21,207,C_MOR_FXMP,,
21,207,C_NAP_FXMP,,
21,211,PAN,,
21,211,PRI,,
21,211,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,211,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,211,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,211,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,211,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,211,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,211,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,211,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,211,MRPP,,
21,211,SEHHP,,
21,211,CI1,,
21,211,CI2,,
21,211,C_PAN_PRI_PRD_PSI,,
21,211,C_PAN_PRI_PRD,,
21,211,C_PAN_PRI_PSI,,
21,211,C_PAN_PRD_PSI,,
21,211,C_PRI_PRD_PSI,,
21,211,C_PAN_PRI,,
21,211,C_PAN_PRD,,
21,211,C_PAN_PSI,,
21,211,C_PRI_PRD,,
21,211,C_PRI_PSI,,
21,211,C_PRD_PSI,,
21,211,C_PT_PVEM_MOR_NAP_FXMP,,
21,211,C_PT_PVEM_MOR_NAP,,
21,211,C_PT_PVEM_MOR_FXMP,,
21,211,C_PT_PVEM_NAP_FXMP,,
21,211,C_PT_MOR_NAP_FXMP,,
21,211,C_PVEM_MOR_NAP_FXMP,,
21,211,C_PT_PVEM_MOR,,
21,211,C_PT_PVEM_NAP,,
21,211,C_PT_PVEM_FXMP,,
21,211,C_PT_MOR_NAP,,
21,211,C_PT_MOR_FXMP,,
21,211,C_PT_NAP_FXMP,,
21,211,C_PVEM_MOR_NAP,,
21,211,C_PVEM_MOR_FXMP,,
21,211,C_PVEM_NAP_FXMP,,
21,211,C_MOR_NAP_FXMP,,
21,211,C_PT_PVEM,,
21,211,C_PT_MOR,,
21,211,C_PT_NAP,,
21,211,C_PT_FXMP,,
21,211,C_PVEM_MOR,,
21,211,C_PVEM_NAP,,
21,211,C_PVEM_FXMP,,
21,211,C_MOR_NAP,,
21,211,C_MOR_FXMP,,
21,211,C_NAP_FXMP,,
21,216,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,216,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,216,PRD,,
21,216,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,216,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,216,MC,,
21,216,PSI,,
21,216,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,216,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,216,FXMP,,
21,216,MRPP,,
21,216,SEHHP,,
21,216,CI1,,
21,216,CI2,,
21,216,C_PAN_PRI_PRD_PSI,,
21,216,C_PAN_PRI_PRD,,
21,216,C_PAN_PRI_PSI,,
21,216,C_PAN_PRD_PSI,,
21,216,C_PRI_PRD_PSI,,
21,216,C_PAN_PRI,,
21,216,C_PAN_PRD,,
21,216,C_PAN_PSI,,
21,216,C_PRI_PRD,,
21,216,C_PRI_PSI,,
21,216,C_PRD_PSI,,
21,216,C_PT_PVEM_MOR_NAP_FXMP,,
21,216,C_PT_PVEM_MOR_NAP,,
21,216,C_PT_PVEM_MOR_FXMP,,
21,216,C_PT_PVEM_NAP_FXMP,,
21,216,C_PT_MOR_NAP_FXMP,,
21,216,C_PVEM_MOR_NAP_FXMP,,
21,216,C_PT_PVEM_MOR,,
21,216,C_PT_PVEM_NAP,,
21,216,C_PT_PVEM_FXMP,,
21,216,C_PT_MOR_NAP,,
21,216,C_PT_MOR_FXMP,,
21,216,C_PT_NAP_FXMP,,
21,216,C_PVEM_MOR_NAP,,
21,216,C_PVEM_MOR_FXMP,,
21,216,C_PVEM_NAP_FXMP,,
21,216,C_MOR_NAP_FXMP,,
21,216,C_PT_PVEM,,
21,216,C_PT_MOR,,
21,216,C_PT_NAP,,
21,216,C_PT_FXMP,,
21,216,C_PVEM_MOR,,
21,216,C_PVEM_NAP,,
21,216,C_PVEM_FXMP,,
21,216,C_MOR_NAP,,
21,216,C_MOR_FXMP,,
21,216,C_NAP_FXMP,,
21,045,PAN,,
21,045,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,045,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,045,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,045,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,045,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,045,PSI,,
21,045,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,045,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,045,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,045,MRPP,,
21,045,SEHHP,,
21,045,CI1,,
21,045,CI2,,
21,045,C_PAN_PRI_PRD_PSI,,
21,045,C_PAN_PRI_PRD,,
21,045,C_PAN_PRI_PSI,,
21,045,C_PAN_PRD_PSI,,
21,045,C_PRI_PRD_PSI,,
21,045,C_PAN_PRI,,
21,045,C_PAN_PRD,,
21,045,C_PAN_PSI,,
21,045,C_PRI_PRD,,
21,045,C_PRI_PSI,,
21,045,C_PRD_PSI,,
21,045,C_PT_PVEM_MOR_NAP_FXMP,,
21,045,C_PT_PVEM_MOR_NAP,,
21,045,C_PT_PVEM_MOR_FXMP,,
21,045,C_PT_PVEM_NAP_FXMP,,
21,045,C_PT_MOR_NAP_FXMP,,
21,045,C_PVEM_MOR_NAP_FXMP,,
21,045,C_PT_PVEM_MOR,,
21,045,C_PT_PVEM_NAP,,
21,045,C_PT_PVEM_FXMP,,
21,045,C_PT_MOR_NAP,,
21,045,C_PT_MOR_FXMP,,
21,045,C_PT_NAP_FXMP,,
21,045,C_PVEM_MOR_NAP,,
21,045,C_PVEM_MOR_FXMP,,
21,045,C_PVEM_NAP_FXMP,,
21,045,C_MOR_NAP_FXMP,,
21,045,C_PT_PVEM,,
21,045,C_PT_MOR,,
21,045,C_PT_NAP,,
21,045,C_PT_FXMP,,
21,045,C_PVEM_MOR,,
21,045,C_PVEM_NAP,,
21,045,C_PVEM_FXMP,,
21,045,C_MOR_NAP,,
21,045,C_MOR_FXMP,,
21,045,C_NAP_FXMP,,
21,051,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,051,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,051,PRD,,
21,051,PT,,
21,051,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,051,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,051,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,051,MOR,,
21,051,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,051,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,051,MRPP,,
21,051,SEHHP,,
21,051,CI1,,
21,051,CI2,,
21,051,C_PAN_PRI_PRD_PSI,,
21,051,C_PAN_PRI_PRD,,
21,051,C_PAN_PRI_PSI,,
21,051,C_PAN_PRD_PSI,,
21,051,C_PRI_PRD_PSI,,
21,051,C_PAN_PRI,,
21,051,C_PAN_PRD,,
21,051,C_PAN_PSI,,
21,051,C_PRI_PRD,,
21,051,C_PRI_PSI,,
21,051,C_PRD_PSI,,
21,051,C_PT_PVEM_MOR_NAP_FXMP,,
21,051,C_PT_PVEM_MOR_NAP,,
21,051,C_PT_PVEM_MOR_FXMP,,
21,051,C_PT_PVEM_NAP_FXMP,,
21,051,C_PT_MOR_NAP_FXMP,,
21,051,C_PVEM_MOR_NAP_FXMP,,
21,051,C_PT_PVEM_MOR,,
21,051,C_PT_PVEM_NAP,,
21,051,C_PT_PVEM_FXMP,,
21,051,C_PT_MOR_NAP,,
21,051,C_PT_MOR_FXMP,,
21,051,C_PT_NAP_FXMP,,
21,051,C_PVEM_MOR_NAP,,
21,051,C_PVEM_MOR_FXMP,,
21,051,C_PVEM_NAP_FXMP,,
21,051,C_MOR_NAP_FXMP,,
21,051,C_PT_PVEM,,
21,051,C_PT_MOR,,
21,051,C_PT_NAP,,
21,051,C_PT_FXMP,,
21,051,C_PVEM_MOR,,
21,051,C_PVEM_NAP,,
21,051,C_PVEM_FXMP,,
21,051,C_MOR_NAP,,
21,051,C_MOR_FXMP,,
21,051,C_NAP_FXMP,,
21,055,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,055,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,055,PRD,,
21,055,PT,,
21,055,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,055,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,055,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,055,MOR,,
21,055,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,055,FXMP,,
21,055,MRPP,,
21,055,SEHHP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,055,CI1,,
21,055,CI2,,
21,055,C_PAN_PRI_PRD_PSI,,
21,055,C_PAN_PRI_PRD,,
21,055,C_PAN_PRI_PSI,,
21,055,C_PAN_PRD_PSI,,
21,055,C_PRI_PRD_PSI,,
21,055,C_PAN_PRI,,
21,055,C_PAN_PRD,,
21,055,C_PAN_PSI,,
21,055,C_PRI_PRD,,
21,055,C_PRI_PSI,,
21,055,C_PRD_PSI,,
21,055,C_PT_PVEM_MOR_NAP_FXMP,,
21,055,C_PT_PVEM_MOR_NAP,,
21,055,C_PT_PVEM_MOR_FXMP,,
21,055,C_PT_PVEM_NAP_FXMP,,
21,055,C_PT_MOR_NAP_FXMP,,
21,055,C_PVEM_MOR_NAP_FXMP,,
21,055,C_PT_PVEM_MOR,,
21,055,C_PT_PVEM_NAP,,
21,055,C_PT_PVEM_FXMP,,
21,055,C_PT_MOR_NAP,,
21,055,C_PT_MOR_FXMP,,
21,055,C_PT_NAP_FXMP,,
21,055,C_PVEM_MOR_NAP,,
21,055,C_PVEM_MOR_FXMP,,
21,055,C_PVEM_NAP_FXMP,,
21,055,C_MOR_NAP_FXMP,,
21,055,C_PT_PVEM,,
21,055,C_PT_MOR,,
21,055,C_PT_NAP,,
21,055,C_PT_FXMP,,
21,055,C_PVEM_MOR,,
21,055,C_PVEM_NAP,,
21,055,C_PVEM_FXMP,,
21,055,C_MOR_NAP,,
21,055,C_MOR_FXMP,,
21,055,C_NAP_FXMP,,
21,059,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,059,PRI,,
21,059,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,059,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,059,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,059,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,059,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,059,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,059,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,059,FXMP,,
21,059,MRPP,,
21,059,SEHHP,,
21,059,CI1,,
21,059,CI2,,
21,059,C_PAN_PRI_PRD_PSI,,
21,059,C_PAN_PRI_PRD,,
21,059,C_PAN_PRI_PSI,,
21,059,C_PAN_PRD_PSI,,
21,059,C_PRI_PRD_PSI,,
21,059,C_PAN_PRI,,
21,059,C_PAN_PRD,,
21,059,C_PAN_PSI,,
21,059,C_PRI_PRD,,
21,059,C_PRI_PSI,,
21,059,C_PRD_PSI,,
21,059,C_PT_PVEM_MOR_NAP_FXMP,,
21,059,C_PT_PVEM_MOR_NAP,,
21,059,C_PT_PVEM_MOR_FXMP,,
21,059,C_PT_PVEM_NAP_FXMP,,
21,059,C_PT_MOR_NAP_FXMP,,
21,059,C_PVEM_MOR_NAP_FXMP,,
21,059,C_PT_PVEM_MOR,,
21,059,C_PT_PVEM_NAP,,
21,059,C_PT_PVEM_FXMP,,
21,059,C_PT_MOR_NAP,,
21,059,C_PT_MOR_FXMP,,
21,059,C_PT_NAP_FXMP,,
21,059,C_PVEM_MOR_NAP,,
21,059,C_PVEM_MOR_FXMP,,
21,059,C_PVEM_NAP_FXMP,,
21,059,C_MOR_NAP_FXMP,,
21,059,C_PT_PVEM,,
21,059,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,059,C_PT_NAP,,
21,059,C_PT_FXMP,,
21,059,C_PVEM_MOR,,
21,059,C_PVEM_NAP,,
21,059,C_PVEM_FXMP,,
21,059,C_MOR_NAP,,
21,059,C_MOR_FXMP,,
21,059,C_NAP_FXMP,,
21,068,PAN,,
21,068,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,068,PRD,,
21,068,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,068,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,068,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,068,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,068,MOR,,
21,068,NAP,,
21,068,FXMP,,
21,068,MRPP,,
21,068,SEHHP,,
21,068,CI1,,
21,068,CI2,,
21,068,C_PAN_PRI_PRD_PSI,,
21,068,C_PAN_PRI_PRD,,
21,068,C_PAN_PRI_PSI,,
21,068,C_PAN_PRD_PSI,,
21,068,C_PRI_PRD_PSI,,
21,068,C_PAN_PRI,,
21,068,C_PAN_PRD,,
21,068,C_PAN_PSI,,
21,068,C_PRI_PRD,,
21,068,C_PRI_PSI,,
21,068,C_PRD_PSI,,
21,068,C_PT_PVEM_MOR_NAP_FXMP,,
21,068,C_PT_PVEM_MOR_NAP,,
21,068,C_PT_PVEM_MOR_FXMP,,
21,068,C_PT_PVEM_NAP_FXMP,,
21,068,C_PT_MOR_NAP_FXMP,,
21,068,C_PVEM_MOR_NAP_FXMP,,
