GUBERNATURA
26/05/2024 11:20 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8334,585,1,584,7.0074%,582,6.9834%,3.8876%,2,353431,68088.0,66673.0,18.8645%

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO,DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MORENA,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA_NAP,C_PT_PVEM_MORENA_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MORENA_NAP_FXMP,C_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MORENA_NAP,C_PT_MORENA_FXMP,C_PT_NAP_FXMP,C_PVEM_MORENA_NAP,C_PVEM_MORENA_FXMP,C_PVEM_NAP_FXMP,C_MORENA_NAP_FXMP,C_PT_PVEM,C_PT_MORENA,C_PT_NAP,C_PT_FXMP,C_PVEM_MORENA,C_PVEM_NAP,C_PVEM_FXMP,C_MORENA_NAP,C_MORENA_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'212232E0100,'212232E01002,'21,PUEBLA,'005,LIBRES,'2232,'01,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,588,608,-,-,-,-,-,-,-,-,-,-
'212394B0100,'212394B01002,'21,PUEBLA,'005,LIBRES,'2394,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,651,671,-,-,-,-,-,-,-,-,-,-
'212394C0100,'212394C01002,'21,PUEBLA,'005,LIBRES,'2394,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,651,671,-,-,-,-,-,-,-,-,-,-
'212394C0200,'212394C02002,'21,PUEBLA,'005,LIBRES,'2394,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,651,671,-,-,-,-,-,-,-,-,-,-
'212394C0300,'212394C03002,'21,PUEBLA,'005,LIBRES,'2394,'03,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,650,670,-,-,-,-,-,-,-,-,-,-
'212395B0100,'212395B01002,'21,PUEBLA,'005,LIBRES,'2395,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,703,723,-,-,-,-,-,-,-,-,-,-
'212395C0100,'212395C01002,'21,PUEBLA,'005,LIBRES,'2395,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,703,723,-,-,-,-,-,-,-,-,-,-
'212396B0100,'212396B01002,'21,PUEBLA,'005,LIBRES,'2396,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,616,636,-,-,-,-,-,-,-,-,-,-
'212396C0100,'212396C01002,'21,PUEBLA,'005,LIBRES,'2396,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,616,636,-,-,-,-,-,-,-,-,-,-
'212396C0200,'212396C02002,'21,PUEBLA,'005,LIBRES,'2396,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,616,636,-,-,-,-,-,-,-,-,-,-
'212397B0100,'212397B01002,'21,PUEBLA,'005,LIBRES,'2397,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,657,677,-,-,-,-,-,-,-,-,-,-
'212397C0100,'212397C01002,'21,PUEBLA,'005,LIBRES,'2397,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,656,676,-,-,-,-,-,-,-,-,-,-
'212397C0200,'212397C02002,'21,PUEBLA,'005,LIBRES,'2397,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,656,676,-,-,-,-,-,-,-,-,-,-
'212397C0300,'212397C03002,'21,PUEBLA,'005,LIBRES,'2397,'03,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,656,676,-,-,-,-,-,-,-,-,-,-
'212398B0100,'212398B01002,'21,PUEBLA,'005,LIBRES,'2398,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,672,692,-,-,-,-,-,-,-,-,-,-
'212398C0100,'212398C01002,'21,PUEBLA,'005,LIBRES,'2398,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,672,692,-,-,-,-,-,-,-,-,-,-
'212398C0200,'212398C02002,'21,PUEBLA,'005,LIBRES,'2398,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,672,692,-,-,-,-,-,-,-,-,-,-
'212399B0100,'212399B01002,'21,PUEBLA,'005,LIBRES,'2399,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,741,761,-,-,-,-,-,-,-,-,-,-
'212399C0100,'212399C01002,'21,PUEBLA,'005,LIBRES,'2399,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,741,761,-,-,-,-,-,-,-,-,-,-
'212399C0200,'212399C02002,'21,PUEBLA,'005,LIBRES,'2399,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,740,760,-,-,-,-,-,-,-,-,-,-
'212399C0300,'212399C03002,'21,PUEBLA,'005,LIBRES,'2399,'03,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,740,760,-,-,-,-,-,-,-,-,-,-
'212400B0100,'212400B01002,'21,PUEBLA,'005,LIBRES,'2400,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,647,667,-,-,-,-,-,-,-,-,-,-
'212400C0100,'212400C01002,'21,PUEBLA,'005,LIBRES,'2400,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,647,667,-,-,-,-,-,-,-,-,-,-
'212400E0100,'212400E01002,'21,PUEBLA,'005,LIBRES,'2400,'01,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,470,490,-,-,-,-,-,-,-,-,-,-
'212400E0101,'212400E01012,'21,PUEBLA,'005,LIBRES,'2400,'01,E,'01,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,469,489,-,-,-,-,-,-,-,-,-,-
'212401B0100,'212401B01002,'21,PUEBLA,'005,LIBRES,'2401,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,719,739,-,-,-,-,-,-,-,-,-,-
'212401C0100,'212401C01002,'21,PUEBLA,'005,LIBRES,'2401,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,719,739,-,-,-,-,-,-,-,-,-,-
'212401C0200,'212401C02002,'21,PUEBLA,'005,LIBRES,'2401,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,719,739,-,-,-,-,-,-,-,-,-,-
'212401C0300,'212401C03002,'21,PUEBLA,'005,LIBRES,'2401,'03,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,719,739,-,-,-,-,-,-,-,-,-,-
'212402B0100,'212402B01002,'21,PUEBLA,'005,LIBRES,'2402,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,567,587,-,-,-,-,-,-,-,-,-,-
'212402C0100,'212402C01002,'21,PUEBLA,'005,LIBRES,'2402,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,567,587,-,-,-,-,-,-,-,-,-,-
'212402C0200,'212402C02002,'21,PUEBLA,'005,LIBRES,'2402,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,566,586,-,-,-,-,-,-,-,-,-,-
'212402C0300,'212402C03002,'21,PUEBLA,'005,LIBRES,'2402,'03,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,566,586,-,-,-,-,-,-,-,-,-,-
'212403B0100,'212403B01002,'21,PUEBLA,'005,LIBRES,'2403,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,619,639,-,-,-,-,-,-,-,-,-,-
'212403C0100,'212403C01002,'21,PUEBLA,'005,LIBRES,'2403,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,618,638,-,-,-,-,-,-,-,-,-,-
'212403E0100,'212403E01002,'21,PUEBLA,'005,LIBRES,'2403,'01,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,552,572,-,-,-,-,-,-,-,-,-,-
'212403E0101,'212403E01012,'21,PUEBLA,'005,LIBRES,'2403,'01,E,'01,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,552,572,-,-,-,-,-,-,-,-,-,-
'212404B0100,'212404B01002,'21,PUEBLA,'005,LIBRES,'2404,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,554,574,-,-,-,-,-,-,-,-,-,-
'212404C0100,'212404C01002,'21,PUEBLA,'005,LIBRES,'2404,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,554,574,-,-,-,-,-,-,-,-,-,-
'212404C0200,'212404C02002,'21,PUEBLA,'005,LIBRES,'2404,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,554,574,-,-,-,-,-,-,-,-,-,-
'212676B0100,'212676B01002,'21,PUEBLA,'006,TEZIUTLAN,'2676,'01,B,'00,2,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN DATO,SIN DATO,SIN DATO,44,657,677,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,832b421275f9b51283d66e000a61a6631d23ac6c40b7caae957a3f51e444664b,26/05/2024 11:06:24,26/05/2024 11:08:22,26/05/2024 11:09:00,CATD,ESCANER,ACTA PREP
'212676C0100,'212676C01002,'21,PUEBLA,'006,TEZIUTLAN,'2676,'01,C,'00,2,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN DATO,SIN DATO,SIN DATO,44,657,677,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,64c76cd0e83bdbf376b7af8e02e88fe20eb14d435be8a6bea9154dc252020279,26/05/2024 11:06:58,26/05/2024 11:09:12,26/05/2024 11:09:46,CATD,ESCANER,ACTA PREP
'212676C0200,'212676C02002,'21,PUEBLA,'006,TEZIUTLAN,'2676,'02,C,'00,2,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN DATO,SIN DATO,SIN DATO,66,657,677,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0c7d8816a1afcf05f9a93e3ce9cc5082d0014c05382f32c8a6103971c43c021b,26/05/2024 11:07:19,26/05/2024 11:09:17,26/05/2024 11:12:12,CATD,ESCANER,ACTA PREP
'212676C0300,'212676C03002,'21,PUEBLA,'006,TEZIUTLAN,'2676,'03,C,'00,2,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN DATO,SIN DATO,SIN DATO,66,656,676,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,671ddc6568c6d5bd456bb1b34672324c3712831b6424c80eb2600de394b65554,26/05/2024 11:07:46,26/05/2024 11:10:32,26/05/2024 11:11:06,CATD,ESCANER,ACTA PREP
'212676C0400,'212676C04002,'21,PUEBLA,'006,TEZIUTLAN,'2676,'04,C,'00,2,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN DATO,SIN DATO,SIN DATO,66,656,676,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,25fb733a09dec74cc5712f728f61d09db0f7c3813fc6f62f6fb38e2db2115a07,26/05/2024 11:08:25,26/05/2024 11:11:02,26/05/2024 11:12:16,CATD,ESCANER,ACTA PREP
'212677B0100,'212677B01002,'21,PUEBLA,'006,TEZIUTLAN,'2677,'01,B,'00,2,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN DATO,SIN DATO,SIN DATO,66,691,711,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,99789a73fe6c7b505c67bd3c25ce9f7a30e47c53c79083e7ef185b654339ead2,26/05/2024 11:09:03,26/05/2024 11:11:34,26/05/2024 11:12:09,CATD,ESCANER,ACTA PREP
'212678B0100,'212678B01002,'21,PUEBLA,'006,TEZIUTLAN,'2678,'01,B,'00,2,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN DATO,SIN DATO,SIN DATO,66,370,390,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,dafb9241ccffbab72c155ec5e9fe4d851b8234811da0720cffdfe859ca26ee95,26/05/2024 11:09:42,26/05/2024 11:12:41,26/05/2024 11:13:23,CATD,ESCANER,ACTA PREP
'212679B0100,'212679B01002,'21,PUEBLA,'006,TEZIUTLAN,'2679,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,528,548,-,-,-,-,-,-,-,-,-,-
'212679C0100,'212679C01002,'21,PUEBLA,'006,TEZIUTLAN,'2679,'01,C,'00,2,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN DATO,SIN DATO,SIN DATO,66,528,548,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,3688d7a20720777e09731a9c32546ca52d08e991d8199114f5de4f5f0d43be21,26/05/2024 11:11:51,26/05/2024 11:17:40,26/05/2024 11:18:41,CATD,ESCANER,ACTA PREP
'212680B0100,'212680B01002,'21,PUEBLA,'006,TEZIUTLAN,'2680,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,664,684,-,-,-,-,-,-,-,-,-,-
'212680C0100,'212680C01002,'21,PUEBLA,'006,TEZIUTLAN,'2680,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'212680C0200,'212680C02002,'21,PUEBLA,'006,TEZIUTLAN,'2680,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'212680C0300,'212680C03002,'21,PUEBLA,'006,TEZIUTLAN,'2680,'03,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'212746B0100,'212746B01002,'21,PUEBLA,'014,CIUDAD SERDAN,'2746,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,151,171,-,-,-,-,-,-,-,-,-,-
'212747B0100,'212747B01002,'21,PUEBLA,'014,CIUDAD SERDAN,'2747,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,440,460,-,-,-,-,-,-,-,-,-,-
'212747C0100,'212747C01002,'21,PUEBLA,'014,CIUDAD SERDAN,'2747,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,439,459,-,-,-,-,-,-,-,-,-,-
'212748B0100,'212748B01002,'21,PUEBLA,'014,CIUDAD SERDAN,'2748,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,193,213,-,-,-,-,-,-,-,-,-,-
'212749B0100,'212749B01002,'21,PUEBLA,'005,LIBRES,'2749,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,629,649,-,-,-,-,-,-,-,-,-,-
'212750B0100,'212750B01002,'21,PUEBLA,'005,LIBRES,'2750,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,653,673,-,-,-,-,-,-,-,-,-,-
'212750C0100,'212750C01002,'21,PUEBLA,'005,LIBRES,'2750,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,653,673,-,-,-,-,-,-,-,-,-,-
'212751B0100,'212751B01002,'21,PUEBLA,'005,LIBRES,'2751,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,251,271,-,-,-,-,-,-,-,-,-,-
'212766B0100,'212766B01002,'21,PUEBLA,'014,CIUDAD SERDAN,'2766,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,376,396,-,-,-,-,-,-,-,-,-,-
