DIPUTACIONES LOCALES (INCLUYE RESULTADOS DE MAYORÍA RELATIVA Y REPRESENTACIÓN PROPORCIONAL)
17/05/2024 15:00 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8414,3368,4,3364,39.9809,3107,36.9265,31.7447,257,1892298,938772.0,927867.0,49.0338

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR_NAP,C_PT_PVEM_MOR_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MOR_NAP_FXMP,C_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MOR_NAP,C_PT_MOR_FXMP,C_PT_NAP_FXMP,C_PVEM_MOR_NAP,C_PVEM_MOR_FXMP,C_PVEM_NAP_FXMP,C_MOR_NAP_FXMP,C_PT_PVEM,C_PT_MOR,C_PT_NAP,C_PT_FXMP,C_PVEM_MOR,C_PVEM_NAP,C_PVEM_FXMP,C_MOR_NAP,C_MOR_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'210146C0100,'210146C01003,'21,PUEBLA,'006,TEZIUTLAN,'0146,'01,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,580,600,-,-,-,-,17/05/2024 12:55:24,-,-,-,-,-
'210146C0200,'210146C02003,'21,PUEBLA,'006,TEZIUTLAN,'0146,'02,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,579,599,-,-,-,-,-,-,-,-,-,-
'210147B0100,'210147B01003,'21,PUEBLA,'006,TEZIUTLAN,'0147,'01,B,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,542,562,-,-,-,-,17/05/2024 12:53:12,-,-,-,-,-
'210241B0100,'210241B01003,'21,PUEBLA,'006,TEZIUTLAN,'0241,'01,B,'00,2,3,sin_dato,618,sin_dato,sin_dato,2,8,4,14,52,22,3,47,450,20,14,1,12,12,5,9,3,6,3,4,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,sin_dato,720.0,618,638, - ,1,F,e93cc8adab9a8e8b32793eaea75b3271e187b25eb0a16473e0351581349a9bb3,17/05/2024 12:43:52,17/05/2024 12:47:08,17/05/2024 13:24:56,CASILLA,MOVIL,ACTA PREP
'210241C0100,'210241C01003,'21,PUEBLA,'006,TEZIUTLAN,'0241,'01,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,617,637,-,-,-,-,-,-,-,-,-,-
'210241C0200,'210241C02003,'21,PUEBLA,'006,TEZIUTLAN,'0241,'02,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,617,637,-,-,-,-,-,-,-,-,-,-
'210242B0100,'210242B01003,'21,PUEBLA,'006,TEZIUTLAN,'0242,'01,B,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,627,647,-,-,-,-,-,-,-,-,-,-
'210242C0100,'210242C01003,'21,PUEBLA,'006,TEZIUTLAN,'0242,'01,C,'00,2,3,sin_dato,627,sin_dato,sin_dato,9,6,7,9,33,50,1,2,53,14,10,1,2,15,5,4,1,5,12,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,sin_dato,248.0,627,647, - ,1,F,b37f9fa6dc39a5af2bcc1642fde972ea0cb07d75d431411496bd37c788818a52,17/05/2024 12:33:08,17/05/2024 12:34:27,17/05/2024 12:36:02,CASILLA,MOVIL,ACTA PREP
'210242C0200,'210242C02003,'21,PUEBLA,'006,TEZIUTLAN,'0242,'02,C,'00,2,3,sin_dato,627,sin_dato,sin_dato,14,11,5,37,53,41,11,52,46,33,8,16,2,3,4,5,6,6,4,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,sin_dato,374.0,627,647, - ,1,F,8956d8b1f443b2a808ede82a53a8ee7a6ade2abf449afab8e1442e05dcd93cca,17/05/2024 12:35:02,17/05/2024 12:37:47,17/05/2024 12:45:14,CASILLA,MOVIL,ACTA PREP
'210243B0100,'210243B01003,'21,PUEBLA,'006,TEZIUTLAN,'0243,'01,B,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,678,698,-,-,-,-,-,-,-,-,-,-
'210243C0100,'210243C01003,'21,PUEBLA,'006,TEZIUTLAN,'0243,'01,C,'00,2,3,sin_dato,678,sin_dato,sin_dato,8,8,15,57,24,27,15,62,41,39,24,4,15,5,3,7,1,9,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,sin_dato,380.0,678,698, - ,1,F,98fc8dc60e25197f22149b0353d71ee7863c682f46f37d73a82dad6afafbd6df,17/05/2024 12:41:16,17/05/2024 12:42:28,17/05/2024 12:44:29,CASILLA,MOVIL,ACTA PREP
'210244B0100,'210244B01003,'21,PUEBLA,'006,TEZIUTLAN,'0244,'01,B,'00,2,3,sin_dato,592,sin_dato,sin_dato,9,0,14,37,10,56,16,27,32,26,22,1,14,12,17,1,3,11,4,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sin_dato,334.0,592,612, - ,1,F,ec7717add54811454fb130d36c1e674cc9a8f49fc91076188caef7fbef50a937,17/05/2024 12:20:16,17/05/2024 12:22:25,17/05/2024 12:24:48,CASILLA,MOVIL,ACTA PREP
'210244E0100,'210244E01003,'21,PUEBLA,'006,TEZIUTLAN,'0244,'01,E,'00,2,3,sin_dato,393,sin_dato,sin_dato,2,9,2,0,13,12,8,22,35,34,4,3,6,3,13,8,1,4,1,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,sin_dato,195.0,393,413, - ,1,F,4a3c478337a45ff66d33f3ec512f9cb569207f962cd33af840427143ff50165a,17/05/2024 12:22:04,17/05/2024 12:24:35,17/05/2024 12:28:58,CASILLA,MOVIL,ACTA PREP
'210244E0101,'210244E01013,'21,PUEBLA,'006,TEZIUTLAN,'0244,'01,E,'01,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,393,413,-,-,-,-,-,-,-,-,-,-
'210344B0100,'210344B01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0344,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,523,543,-,-,-,-,-,-,-,-,-,-
'210344C0100,'210344C01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0344,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,523,543,-,-,-,-,-,-,-,-,-,-
'210345B0100,'210345B01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0345,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,417,437,-,-,-,-,-,-,-,-,-,-
'210345C0100,'210345C01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0345,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,417,437,-,-,-,-,-,-,-,-,-,-
'210345S0100,'210345S01003EMR,'21,PUEBLA,'004,ZACAPOAXTLA,'0345,'01,S,'00,1,3EMR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1000,-,-,-,-,-,-,-,-,-,-
'210346B0100,'210346B01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0346,'01,B,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,725,745,-,-,-,-,-,-,-,-,-,-
'210346C0100,'210346C01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0346,'01,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,725,745,-,-,-,-,-,-,-,-,-,-
'210347B0100,'210347B01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0347,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,643,663,-,-,-,-,-,-,-,-,-,-
'210347C0100,'210347C01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0347,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,642,662,-,-,-,-,-,-,-,-,-,-
'210348B0100,'210348B01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0348,'01,B,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,673,693,-,-,-,-,-,-,-,-,-,-
'210348C0100,'210348C01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0348,'01,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,672,692,-,-,-,-,-,-,-,-,-,-
'210349B0100,'210349B01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0349,'01,B,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,586,606,-,-,-,-,-,-,-,-,-,-
'210349C0100,'210349C01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0349,'01,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,586,606,-,-,-,-,-,-,-,-,-,-
'210349C0200,'210349C02003,'21,PUEBLA,'004,ZACAPOAXTLA,'0349,'02,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,585,605,-,-,-,-,-,-,-,-,-,-
'210349C0300,'210349C03003,'21,PUEBLA,'004,ZACAPOAXTLA,'0349,'03,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,585,605,-,-,-,-,-,-,-,-,-,-
'210350B0100,'210350B01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0350,'01,B,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,720,740,-,-,-,-,-,-,-,-,-,-
'210350E0100,'210350E01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0350,'01,E,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,446,466,-,-,-,-,-,-,-,-,-,-
'210350E0101,'210350E01013,'21,PUEBLA,'004,ZACAPOAXTLA,'0350,'01,E,'01,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,446,466,-,-,-,-,-,-,-,-,-,-
'210351B0100,'210351B01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0351,'01,B,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,508,528,-,-,-,-,-,-,-,-,-,-
'210351C0100,'210351C01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0351,'01,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,507,527,-,-,-,-,-,-,-,-,-,-
'210351C0200,'210351C02003,'21,PUEBLA,'004,ZACAPOAXTLA,'0351,'02,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,507,527,-,-,-,-,-,-,-,-,-,-
'210352B0100,'210352B01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0352,'01,B,'00,2,3,sin_dato,443,sin_dato,sin_dato,5,8,5,28,18,23,0,29,37,7,7,6,3,10,6,3,8,3,7,5,4,1,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,0,sin_dato,226.0,622,642,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,33bb0c8cacd6d55d087907413cf76dbfeb933c1a6f660bc71b83f86c8fe53dbd,17/05/2024 11:21:46,17/05/2024 12:33:57,17/05/2024 13:19:59,CATD,ESCANER,ACTA PREP
'210352C0100,'210352C01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0352,'01,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,622,642,-,-,-,-,-,-,-,-,-,-
'210352C0200,'210352C02003,'21,PUEBLA,'004,ZACAPOAXTLA,'0352,'02,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,622,642,-,-,-,-,17/05/2024 13:02:25,-,-,-,-,-
'210352E0100,'210352E01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0352,'01,E,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,443,463,-,-,-,-,17/05/2024 12:19:16,-,-,-,-,-
'210352E0101,'210352E01013,'21,PUEBLA,'004,ZACAPOAXTLA,'0352,'01,E,'01,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,443,463,-,-,-,-,17/05/2024 13:59:32,-,-,-,-,-
'210353B0100,'210353B01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0353,'01,B,'00,2,3,sin_dato,722,sin_dato,sin_dato,16,11,10,17,5,39,1,31,25,29,23,5,0,4,18,6,10,8,7,1,5,9,3,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,2,sin_dato,288.0,722,742,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,2c2e2db1066f294b642d3c0aaf5660c90f3dd0028741b007c7e746d5580d212f,17/05/2024 11:20:13,17/05/2024 12:28:14,17/05/2024 12:29:20,CATD,ESCANER,ACTA PREP
'210353C0100,'210353C01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0353,'01,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,722,742,-,-,-,-,-,-,-,-,-,-
'210354B0100,'210354B01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0354,'01,B,'00,2,3,sin_dato,712,sin_dato,sin_dato,5,10,17,47,47,7,14,7,442,54,26,17,16,14,13,6,7,8,8,4,14,1,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,1,sin_dato,788.0,712,732,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,8b59dbeae16264f865c64b1a14aba6b3e9f8b3128d3c3e55a161f7e7b84ac4cd,17/05/2024 11:28:41,17/05/2024 12:53:27,17/05/2024 13:34:04,CATD,ESCANER,ACTA PREP
'210354C0100,'210354C01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0354,'01,C,'00,2,3,sin_dato,712,sin_dato,sin_dato,4,14,20,7,40,36,20,58,48,16,15,17,14,15,4,7,2,0,10,5,3,6,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,5,2,sin_dato,368.0,712,732,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c4bd2b6585b9a0943c75be9b075de6faa0690d84484a5ce1b69f30dcbadca09f,17/05/2024 11:27:53,17/05/2024 12:50:50,17/05/2024 12:52:19,CATD,ESCANER,ACTA PREP
'210354C0200,'210354C02003,'21,PUEBLA,'004,ZACAPOAXTLA,'0354,'02,C,'00,2,3,sin_dato,712,sin_dato,sin_dato,18,18,16,6,6,12,7,7,19,48,18,5,10,8,18,3,12,4,6,8,8,16,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,1,sin_dato,277.0,712,732,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,5dd19213c3fd5b1d2a02775f0272bb1b9d294c569d83a0a0eb56424f79c578ea,17/05/2024 11:27:11,17/05/2024 12:48:42,17/05/2024 12:49:21,CATD,ESCANER,ACTA PREP
'210354C0300,'210354C03003,'21,PUEBLA,'004,ZACAPOAXTLA,'0354,'03,C,'00,2,3,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0,712,732,TODOS ILEGIBLES O SIN DATO,0,F,d48dab64bb5a827cf07c2b8878c7174f95d0431945579f0a54175c72d3e317a9,17/05/2024 11:20:09,17/05/2024 12:26:39,17/05/2024 12:27:15,CATD,ESCANER,ACTA PREP
'210355B0100,'210355B01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0355,'01,B,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,584,604,-,-,-,-,-,-,-,-,-,-
'210355C0100,'210355C01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0355,'01,C,'00,2,3,sin_dato,584,sin_dato,sin_dato,17,8,16,22,51,43,1,6,42,34,12,13,4,13,14,6,1,6,1,3,3,8,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,3,sin_dato,329.0,584,604,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,bb089315f9c5d47af9eeb13a467060a6d520a4672c1de50d9f348da491d16124,17/05/2024 11:01:10,17/05/2024 11:02:57,17/05/2024 11:44:20,CATD,ESCANER,ACTA PREP
'210355C0200,'210355C02003,'21,PUEBLA,'004,ZACAPOAXTLA,'0355,'02,C,'00,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,583,603,-,-,-,-,17/05/2024 12:38:29,-,-,-,-,-
'210355E0100,'210355E01003,'21,PUEBLA,'004,ZACAPOAXTLA,'0355,'01,E,'00,2,3,sin_dato,421,sin_dato,sin_dato,8,8,7,7,21,40,0,17,32,12,8,8,5,3,9,4,8,7,5,2,3,2,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0,1,sin_dato,217.0,421,441,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,d1a17f3cf83ba485c1b3edd0a775fa0f9396ad9bc8501c6237f979f7786dc584,17/05/2024 11:00:29,17/05/2024 11:02:46,17/05/2024 11:44:48,CATD,ESCANER,ACTA PREP
'210355E0101,'210355E01013,'21,PUEBLA,'004,ZACAPOAXTLA,'0355,'01,E,'01,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,421,441,-,-,-,-,-,-,-,-,-,-
