GUBERNATURA
17/05/2024 15:00 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8338,3498,4,3494,41.9045,3230,38.7383,35.5001,264,1919988,940411.0,932703.0,48.5785

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO,DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR_NAP,C_PT_PVEM_MOR_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MOR_NAP_FXMP,C_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MOR_NAP,C_PT_MOR_FXMP,C_PT_NAP_FXMP,C_PVEM_MOR_NAP,C_PVEM_MOR_FXMP,C_PVEM_NAP_FXMP,C_MOR_NAP_FXMP,C_PT_PVEM,C_PT_MOR,C_PT_NAP,C_PT_FXMP,C_PVEM_MOR,C_PVEM_NAP,C_PVEM_FXMP,C_MOR_NAP,C_MOR_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'212371C0100,'212371C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2371,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,510,530,-,-,-,-,17/05/2024 14:54:59,-,-,-,-,-
'212371C0200,'212371C02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2371,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,510,530,-,-,-,-,17/05/2024 14:56:02,-,-,-,-,-
'212372B0100,'212372B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2372,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,686,706,-,-,-,-,17/05/2024 14:58:59,-,-,-,-,-
'212372C0100,'212372C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2372,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,686,706,-,-,-,-,17/05/2024 14:58:02,-,-,-,-,-
'212372C0200,'212372C02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2372,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,685,705,-,-,-,-,17/05/2024 14:56:56,-,-,-,-,-
'212372C0300,'212372C03002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2372,'03,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,685,705,-,-,-,-,-,-,-,-,-,-
'212372C0400,'212372C04002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2372,'04,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,685,705,-,-,-,-,-,-,-,-,-,-
'212372S0100,'212372S01002E,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2372,'01,S,'00,1,2E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1000,-,-,-,-,-,-,-,-,-,-
'212373B0100,'212373B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2373,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,676,696,-,-,-,-,-,-,-,-,-,-
'212373C0100,'212373C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2373,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,676,696,-,-,-,-,-,-,-,-,-,-
'212373C0200,'212373C02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2373,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,676,696,-,-,-,-,-,-,-,-,-,-
'212373C0300,'212373C03002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2373,'03,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,676,696,-,-,-,-,-,-,-,-,-,-
'212373C0400,'212373C04002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2373,'04,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,676,696,-,-,-,-,-,-,-,-,-,-
'212374B0100,'212374B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2374,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,589,609,-,-,-,-,-,-,-,-,-,-
'212374C0100,'212374C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2374,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,588,608,-,-,-,-,-,-,-,-,-,-
'212375B0100,'212375B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2375,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,649,669,-,-,-,-,-,-,-,-,-,-
'212375C0100,'212375C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2375,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,649,669,-,-,-,-,-,-,-,-,-,-
'212375C0200,'212375C02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2375,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,648,668,-,-,-,-,-,-,-,-,-,-
'212376B0100,'212376B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2376,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,629,649,-,-,-,-,-,-,-,-,-,-
'212376C0100,'212376C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2376,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,629,649,-,-,-,-,-,-,-,-,-,-
'212376C0200,'212376C02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2376,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,629,649,-,-,-,-,-,-,-,-,-,-
'212376C0300,'212376C03002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2376,'03,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,629,649,-,-,-,-,-,-,-,-,-,-
'212376C0400,'212376C04002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2376,'04,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,629,649,-,-,-,-,-,-,-,-,-,-
'212376C0500,'212376C05002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2376,'05,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,628,648,-,-,-,-,-,-,-,-,-,-
'212377B0100,'212377B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2377,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,544,564,-,-,-,-,17/05/2024 13:13:59,-,-,-,-,-
'212377C0100,'212377C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2377,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,543,563,-,-,-,-,17/05/2024 13:14:52,-,-,-,-,-
'212377C0200,'212377C02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2377,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,543,563,-,-,-,-,17/05/2024 13:15:38,-,-,-,-,-
'212377E0100,'212377E01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2377,'01,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,462,482,-,-,-,-,17/05/2024 13:16:22,-,-,-,-,-
'212377S0100,'212377S01002E,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2377,'01,S,'00,2,2E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1000,-,-,-,-,17/05/2024 13:13:03,-,-,-,-,-
'212378B0100,'212378B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2378,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,728,748,-,-,-,-,17/05/2024 13:23:17,-,-,-,-,-
'212378C0100,'212378C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2378,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,728,748,-,-,-,-,17/05/2024 13:24:20,-,-,-,-,-
'212378C0200,'212378C02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2378,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,728,748,-,-,-,-,-,-,-,-,-,-
'212379B0100,'212379B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2379,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,595,615,-,-,-,-,17/05/2024 13:27:13,-,-,-,-,-
'212379C0100,'212379C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2379,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,595,615,-,-,-,-,17/05/2024 13:28:11,-,-,-,-,-
'212380B0100,'212380B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2380,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,661,681,-,-,-,-,17/05/2024 13:14:19,-,-,-,-,-
'212380C0100,'212380C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2380,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,660,680,-,-,-,-,17/05/2024 13:18:37,-,-,-,-,-
'212380C0200,'212380C02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2380,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,660,680,-,-,-,-,17/05/2024 13:31:36,-,-,-,-,-
'212380C0300,'212380C03002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2380,'03,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,660,680,-,-,-,-,17/05/2024 13:30:46,-,-,-,-,-
'212381B0100,'212381B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2381,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,664,684,-,-,-,-,17/05/2024 13:25:24,-,-,-,-,-
'212381C0100,'212381C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2381,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,663,683,-,-,-,-,17/05/2024 13:33:21,-,-,-,-,-
'212382B0100,'212382B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2382,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,552,572,-,-,-,-,17/05/2024 13:35:43,-,-,-,-,-
'212382C0100,'212382C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2382,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,552,572,-,-,-,-,17/05/2024 13:34:27,-,-,-,-,-
'212382C0200,'212382C02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2382,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,551,571,-,-,-,-,17/05/2024 13:33:11,-,-,-,-,-
'212383B0100,'212383B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2383,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,464,484,-,-,-,-,17/05/2024 13:13:39,-,-,-,-,-
'212383C0100,'212383C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2383,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,464,484,-,-,-,-,17/05/2024 13:14:05,-,-,-,-,-
'212383E0100,'212383E01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2383,'01,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,461,481,-,-,-,-,17/05/2024 13:13:07,-,-,-,-,-
'212383E0200,'212383E02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2383,'02,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,673,693,-,-,-,-,17/05/2024 13:16:03,-,-,-,-,-
'212384B0100,'212384B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2384,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,404,424,-,-,-,-,17/05/2024 13:17:53,-,-,-,-,-
'212384E0100,'212384E01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2384,'01,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,483,503,-,-,-,-,17/05/2024 13:21:27,-,-,-,-,-
'212384E0101,'212384E01012,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2384,'01,E,'01,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,482,502,-,-,-,-,17/05/2024 13:15:44,-,-,-,-,-
'212385B0100,'212385B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2385,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,693,713,-,-,-,-,17/05/2024 13:14:43,-,-,-,-,-
'212385C0100,'212385C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2385,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,692,712,-,-,-,-,17/05/2024 13:13:24,-,-,-,-,-
'212386B0100,'212386B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2386,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,272,292,-,-,-,-,17/05/2024 13:19:41,-,-,-,-,-
'212386E0100,'212386E01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2386,'01,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,386,406,-,-,-,-,17/05/2024 13:16:00,-,-,-,-,-
'212387B0100,'212387B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2387,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,433,453,-,-,-,-,17/05/2024 13:28:09,-,-,-,-,-
'212387C0100,'212387C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2387,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,433,453,-,-,-,-,17/05/2024 13:28:49,-,-,-,-,-
'212387E0100,'212387E01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2387,'01,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,333,353,-,-,-,-,17/05/2024 13:31:07,-,-,-,-,-
'212388B0100,'212388B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2388,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,690,710,-,-,-,-,17/05/2024 13:37:29,-,-,-,-,-
'212388C0100,'212388C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2388,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,690,710,-,-,-,-,17/05/2024 13:38:45,-,-,-,-,-
'212389B0100,'212389B01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2389,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,654,674,-,-,-,-,17/05/2024 13:47:15,-,-,-,-,-
'212389C0100,'212389C01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2389,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,654,674,-,-,-,-,17/05/2024 13:46:28,-,-,-,-,-
'212389C0200,'212389C02002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2389,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,654,674,-,-,-,-,17/05/2024 13:45:41,-,-,-,-,-
'212389E0100,'212389E01002,'21,PUEBLA,'001,XICOTEPEC DE JUAREZ,'2389,'01,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,520,540,-,-,-,-,17/05/2024 13:44:52,-,-,-,-,-
